section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,why
Combined,Set2,Draw1,4,22449,straight,20.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set2,Draw1,1,249,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,True,True,False,True,False,1,boxed|cov4|span2|mirror|cons_full|hot1|dom_last|cons_3v
Combined,Set1,Draw1,5,2249,straight,20.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,4,2249,straight,20.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|mirror|hot1
Evening,Set3,Draw1,2,366,boxed,20.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span6|cons_full|hot1|cons_3v
Evening,Set1,Draw5,1,2244,straight,20.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set1,Draw5,3,22449,straight,20.0,"R2,R6,R8",True,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|mirror|single_left
Midday,Set1,Draw5,1,024579,boxed,20.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,boxed|cov4|mirror|hot2|dom_last
Combined,Set2,Draw1,5,22449,straight,19.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3|mirror
Combined,Set2,Draw1,4,229,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Combined,Set2,Draw1,4,224,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Combined,Set2,Draw1,3,229,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Combined,Set2,Draw1,3,224,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Combined,Set2,Draw1,2,224,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span6|vstr2|vstr3|hot1
Combined,Set1,Draw1,5,22449,straight,19.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw1,3,224,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span5|vstr2|vstr3|hot2
Combined,Set1,Draw1,2,249,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,True,True,False,False,False,2,boxed|cov4|span3|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw2,4,2249,straight,19.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Combined,Set1,Draw2,3,2249,straight,19.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|mirror|hot1
Evening,Set1,Draw5,1,244,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Evening,Set1,Draw5,1,22499,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|mirror|hot2
Evening,Set1,Draw5,1,224,straight,19.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set2,Draw1,2,002,boxed,19.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span5|cons_full|hot1|cons_3v
Midday,Set1,Draw5,2,00224559,boxed,19.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span2|mirror|hot2
Combined,Set3,Draw1,2,025,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,True,True,False,False,False,1,boxed|cov4|span3|mirror|cons_full|hot1|cons_3v
Combined,Set2,Draw1,7,224,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Combined,Set2,Draw1,6,224,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Combined,Set2,Draw1,5,229,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Combined,Set2,Draw1,5,224,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span6|vstr2|vstr3
Combined,Set2,Draw1,4,2244,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set2,Draw1,2,2249,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span6|mirror|hot1
Combined,Set1,Draw1,5,229,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Combined,Set1,Draw1,5,224,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Combined,Set1,Draw1,4,229,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Combined,Set1,Draw1,4,224,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span5|vstr2|vstr3|hot1
Combined,Set1,Draw1,3,2249,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|mirror|hot2
Combined,Set1,Draw2,5,2249,straight,18.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3|mirror
Combined,Set1,Draw2,2,249,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,True,True,False,False,False,2,boxed|cov4|span2|mirror|cons_full|hot2|cons_3v
Combined,Set1,Draw3,5,2244,straight,18.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw3,1,2349,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,boxed|cov4|mirror|hot2|dom_last
Combined,Set1,Draw3,2,339,straight,18.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span4|vstr2|vstr3|hot2
Combined,Set1,Draw4,1,2349,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,boxed|cov4|mirror|hot2|dom_last
Evening,Set1,Draw5,2,2244,straight,18.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set3,Draw1,2,002,boxed,18.0,"R2,R4,R6,R8",False,False,False,False,True,True,False,False,False,1,boxed|cov4|span4|cons_full|hot1|cons_3v
Midday,Set1,Draw4,2,0022579,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span2|mirror|hot2
Midday,Set1,Draw4,1,0279,boxed,18.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,boxed|cov4|mirror|hot2|dom_last
Midday,Set1,Draw5,3,2244,straight,18.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw5,2,2249,straight,18.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,2,straight|cov3|span2|vstr2|vstr3|mirror|hot2
Combined,Set2,Draw1,7,2244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set2,Draw1,7,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,6,2244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set2,Draw1,5,2244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set2,Draw1,4,244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set2,Draw1,4,0224459,boxed,17.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span2|mirror|hot1
Combined,Set2,Draw1,3,022459,boxed,17.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Combined,Set1,Draw1,7,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw1,7,224,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Combined,Set1,Draw1,6,224,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span5|vstr2|vstr3
Combined,Set1,Draw1,5,2244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw2,5,22449,straight,17.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3|mirror
Combined,Set1,Draw2,4,229,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set1,Draw2,4,224,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set1,Draw2,3,224,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span4|vstr2|vstr3|hot1
Combined,Set1,Draw3,5,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw4,4,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw4,2,339,straight,17.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Combined,Set1,Draw5,3,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw5,3,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set1,Draw7,1,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set3,Draw1,7,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw1,7,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw3,5,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw5,3,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw5,2,224,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Evening,Set1,Draw5,2,244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Evening,Set1,Draw5,1,2299,boxed,17.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Evening,Set1,Draw6,1,2244,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span2|vstr2|vstr3|hot1
Evening,Set1,Draw7,1,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw7,1,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Evening,Set1,Draw7,1,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set3,Draw1,7,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set2,Draw1,7,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw1,7,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw2,4,249,straight,17.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|mirror|hot1
Midday,Set1,Draw2,4,002459,boxed,17.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Midday,Set1,Draw4,4,599,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw4,2,002259,boxed,17.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span2|mirror|hot2
Midday,Set1,Draw4,2,229,straight,17.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span3|vstr2|vstr3|hot2
Midday,Set1,Draw5,3,244,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw5,1,02459,boxed,17.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|mirror|hot2
Midday,Set1,Draw6,2,559,straight,17.0,"R2,R4,R6",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Midday,Set1,Draw6,2,224,straight,17.0,"R2,R6,R8",False,True,True,True,False,False,False,False,False,0,straight|cov3|vstr2|vstr3|single_left
Combined,Set2,Draw1,7,244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set2,Draw1,6,244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set2,Draw1,5,0224459,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,boxed|cov4|span2|mirror
Combined,Set2,Draw1,5,244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set2,Draw1,2,229,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span6|hot1
Combined,Set1,Draw1,7,2244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,6,2244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,5,244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw1,3,229,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span5|hot2
Combined,Set1,Draw2,6,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set1,Draw2,5,229,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set1,Draw2,5,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span4|vstr2|vstr3
Combined,Set1,Draw2,4,0022459,boxed,16.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,boxed|cov3|span3|mirror|hot1
Combined,Set1,Draw3,3,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Combined,Set1,Draw5,1,23899,boxed,16.0,"R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov3|span2|mirror|hot2
Combined,Set1,Draw5,1,3899,boxed,16.0,"R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov3|span3|mirror|hot2
Evening,Set1,Draw5,3,2244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Evening,Set1,Draw5,1,299,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Evening,Set1,Draw5,1,229,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Evening,Set1,Draw5,2,2234499,boxed,16.0,"R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov3|span2|mirror|hot2
Evening,Set1,Draw5,2,399,straight,16.0,"R4,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span2|vstr2|vstr3|hot2
Evening,Set1,Draw6,1,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span2|vstr2|vstr3|hot1
Evening,Set1,Draw6,1,244,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span2|vstr2|vstr3|hot1
Evening,Set1,Draw6,1,03899,boxed,16.0,"R4,R6,R8",True,False,False,False,False,False,False,True,False,1,boxed|cov3|span2|mirror|hot1|dom_last
Midday,Set1,Draw1,5,00259,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Midday,Set1,Draw1,4,00259,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Midday,Set1,Draw3,4,0022459,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,boxed|cov4|span2|mirror
Midday,Set1,Draw3,4,2249,straight,16.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3|mirror
Midday,Set1,Draw3,4,00224579,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,boxed|cov4|mirror
Midday,Set1,Draw3,3,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,straight|cov3|span3|vstr2|vstr3|hot1
Midday,Set1,Draw4,3,2249,straight,16.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3|mirror
Midday,Set1,Draw4,3,00224579,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,0,boxed|cov4|mirror
Midday,Set1,Draw4,2,02259,boxed,16.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov4|span2|mirror|hot2
Midday,Set1,Draw4,1,029,boxed,16.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,2,boxed|cov4|span3|hot2
Midday,Set1,Draw5,3,2249,straight,16.0,"R2,R6,R8",True,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3|mirror
Midday,Set1,Draw5,2,559,straight,16.0,"R2,R4,R6",False,True,True,False,False,False,False,False,False,2,straight|cov3|span2|vstr2|vstr3|hot2
Midday,Set1,Draw5,2,229,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span2|vstr2|vstr3|hot2
Midday,Set1,Draw5,2,224,straight,16.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,2,straight|cov3|span2|vstr2|vstr3|hot2
Midday,Set1,Draw5,2,0224559,boxed,16.0,"R2,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov3|span2|mirror|hot2
Combined,Set2,Draw1,7,2249,straight,15.0,"R2,R6",True,True,False,False,False,False,False,False,False,0,straight|cov2|span6|vstr2|mirror
Combined,Set2,Draw1,6,2249,straight,15.0,"R2,R6",True,True,False,False,False,False,False,False,False,0,straight|cov2|span6|vstr2|mirror
Combined,Set1,Draw1,7,244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,6,244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw1,5,0224459,boxed,15.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,boxed|cov3|span2|mirror|hot1
Combined,Set1,Draw1,4,022459,boxed,15.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,1,boxed|cov3|span3|mirror|hot1
Combined,Set1,Draw2,6,2244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3
Combined,Set1,Draw2,5,00224459,boxed,15.0,"R2,R4,R6",True,False,False,False,False,False,False,False,False,0,boxed|cov3|span2|mirror
Combined,Set1,Draw2,5,2244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3
Combined,Set1,Draw2,3,02249,boxed,15.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span2|mirror|hot1
Combined,Set1,Draw3,5,224,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw3,4,224,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Combined,Set1,Draw3,3,223349,straight,15.0,"R6,R8",True,True,False,False,False,False,False,False,False,1,straight|cov2|span3|vstr2|mirror|hot1
Combined,Set1,Draw5,1,389,straight,15.0,"R4,R8",True,True,False,False,False,False,False,False,False,2,straight|cov2|span3|vstr2|mirror|hot2
Evening,Set3,Draw1,4,033566,boxed,15.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|mirror|hot1
Evening,Set2,Draw1,3,366,boxed,15.0,"R2,R4,R6,R8",False,False,False,False,False,False,False,False,False,1,boxed|cov4|span5|hot1
Evening,Set1,Draw5,3,224,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Evening,Set1,Draw5,3,244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span3|vstr2|vstr3
Evening,Set1,Draw5,2,223499,boxed,15.0,"R4,R6,R8",True,False,False,False,False,False,False,False,False,2,boxed|cov3|span2|mirror|hot2
Evening,Set1,Draw5,2,223449,straight,15.0,"R6,R8",True,True,False,False,False,False,False,False,False,2,straight|cov2|span2|vstr2|mirror|hot2
Evening,Set1,Draw6,2,2244,straight,15.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,straight|cov3|span2|vstr2|vstr3
Midday,Set1,Draw1,5,0259,boxed,15.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
Midday,Set1,Draw1,4,0259,boxed,15.0,"R2,R4,R6,R8",True,False,False,False,False,False,False,False,False,1,boxed|cov4|span3|mirror|hot1
