best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
554,72,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5817593768418363,0,1.0,combined,1,19.827143,0.9977413382531277,19.827143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
554,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5074994375506203,0,1.0,combined,2,17.777143,0.9951038392493996,17.777143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,114,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5938731029341427,1,1.0,own,3,15.627143,0.9958882674812755,15.627143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
554,72,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.6010878788483698,0,1.0,own,4,15.277143,0.9919403952598008,15.277143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,114,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6118273690017372,1,1.0,combined,5,14.887143,0.992919419558107,14.887143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
554,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5572478545985555,0,1.0,combined,6,13.777143,0.9885821584459533,13.777143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5324543063873187,0,1.0,own,7,13.777143,0.9867466055006742,13.777143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,96,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6118273690017372,1,1.0,combined,8,13.187143,0.988352845987577,13.187143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,1
559,96,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5399148845555657,0,1.0,own,9,12.977143,0.9901647516412794,12.977143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,66,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.5817593768418363,0,1.0,own,10,12.977143,0.9860718216444758,12.977143,Virginia4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
