section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Midday,Set1,Draw3,3,30,4,2,0.0,3,1.0,True,False,False,False,False,True,False,2,3,2,3,0,8,0,0,2234:1;3477:1;347:1,3224:2;4377:1;437:1,8,3,1,0.0,0,1,2,0,0,1,0.0,0,4,4,0,0.0,24.0,55.0,3,False,False,392,964,True,True,True
Combined,Set1,Draw1,2,30,4,4,0.0,3,1.0,False,False,False,False,False,False,False,2,6,2,6,0,0,1,0,478:1,487:1,8,3,3,0.0,0,1,0,0,0,0,0.0,0,7,0,0,0.0,22.0,55.0,1,False,False,392,964,True,True,True
Midday,Set1,Draw3,4,30,4,2,0.0,3,0.0,True,False,False,False,False,False,False,2,3,2,3,0,0,0,0,223349:1;2234:1;22334:1,933224:2;3224:2;33224:2,8,3,1,0.0,0,0,2,0,0,0,0.0,0,4,4,0,0.0,22.0,55.0,3,False,False,392,964,True,True,True
Combined,Set1,Draw2,2,30,4,4,0.0,3,1.0,False,False,False,False,False,False,False,2,6,2,6,0,0,1,0,478:1,487:1,8,3,3,0.0,0,1,0,0,0,0,0.0,0,7,0,0,0.0,22.0,55.0,1,False,False,392,964,True,True,True
Evening,Set1,Draw5,3,30,3,1,0.0,2,0.0,True,False,False,False,False,True,False,3,3,3,3,0,0,0,0,2334:1;23344:1;234:1,3324:2;33244:2;324:2,6,2,0,0.0,0,0,2,0,0,1,0.0,0,6,4,0,0.0,21.0,55.0,3,False,False,392,964,True,True,True
Combined,Set1,Draw1,7,30,3,1,0.0,3,0.0,True,False,False,False,False,False,False,2,3,2,3,0,0,0,0,234:1;2334:1;2344:1,324:2;3324:2;3244:2,6,3,0,0.0,0,0,2,0,0,0,0.0,0,4,4,1,0.0,20.0,55.0,3,True,False,392,964,True,True,True
Evening,Set1,Draw6,1,30,2,2,0.0,2,1.0,False,False,False,False,False,True,False,3,3,3,3,0,15,0,0,2339:1;23349:1;2334499:1,9332:1;93324:1;9924433:1,4,2,1,0.0,0,1,0,0,0,1,0.0,0,6,4,0,0.0,19.0,55.0,3,False,False,392,964,True,True,True
Midday,Set1,Draw4,3,30,3,1,0.0,2,0.0,True,False,False,False,False,True,False,2,3,2,3,0,0,0,0,22349:1;2234:1;3477:1,93224:2;3224:2;9322:2,6,2,0,0.0,0,0,2,0,0,1,0.0,0,4,4,0,0.0,19.0,55.0,3,False,False,392,964,True,True,True
Midday,Set1,Draw4,4,30,3,1,0.0,2,0.0,True,False,False,False,False,False,False,2,3,2,3,0,0,0,0,2233499:1;223349:1;2234:1,9933224:2;933224:2;3224:2,6,2,0,0.0,0,0,2,0,0,0,0.0,0,4,4,0,0.0,18.0,55.0,3,False,False,392,964,True,True,True
Combined,Set1,Draw1,5,30,3,1,0.0,3,1.0,True,False,False,False,False,False,False,2,3,2,3,0,15,0,0,234:1;344788:1;2344:1,324:2;3244:2;883447:1,6,3,0,0.0,0,1,2,0,0,0,0.0,0,4,1,1,0.0,18.0,55.0,2,True,False,392,964,True,True,True
