section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Combined,Set1,Draw1,2,088,straight,35.5,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,1,0,6,088,3,13,True,6,6,0,0.0,9,0,0,2,0,0.0,0,0.5,2,4,5,3,6,1,True,straight|cov3|hp_repeat6|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain6,088,033,330,924,False,False,True
Combined,Set2,Draw1,1,088,boxed,34.5,"R2,R4,R6,R8",False,True,True,False,False,False,False,True,False,1,2,0,7,088,3,13,True,8,7,1,0.0,7,0,0,2,0,4.0,0,0.5,0,4,0,3,1,1,True,boxed|cov4|hp_repeat7|vstr2|vstr3|hot1|dom_last|perm2|hidden3v|double_mirror|set_chain3,088,033,330,924,False,False,True
Combined,Set1,Draw1,3,088,straight,29.5,"R2,R4",False,True,False,False,False,False,False,False,False,2,1,0,6,088,2,13,True,4,6,0,0.0,5,0,0,2,0,0.0,0,0.5,2,4,5,3,6,1,True,straight|cov2|hp_repeat6|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain6,088,033,330,924,False,False,True
Midday,Set2,Draw1,3,033,straight,29.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,6,033,3,13,False,6,6,0,0.0,9,0,0,1,0,0.0,0,0.0,2,4,0,3,1,1,True,straight|cov3|hp_repeat6|vstr2|vstr3|hot1|double_mirror|vtrac_straight|set_chain3,033,033,330,924,True,True,True
Midday,Set2,Draw1,2,033,straight,29.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,6,033,3,13,False,6,6,0,0.0,9,0,0,1,0,0.0,0,0.0,2,4,0,3,1,1,True,straight|cov3|hp_repeat6|vstr2|vstr3|hot1|double_mirror|vtrac_straight|set_chain3,033,033,330,924,True,True,True
Midday,Set3,Draw1,3,033,straight,28.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,5,033,3,13,False,6,5,0,0.0,9,0,0,1,0,0.0,0,0.0,2,4,0,3,1,1,True,straight|cov3|hp_repeat5|vstr2|vstr3|hot1|double_mirror|vtrac_straight|set_chain3,033,033,330,924,True,True,True
Midday,Set2,Draw1,4,033,straight,27.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,6,033,3,13,False,6,6,0,0.0,9,0,0,1,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov3|hp_repeat6|vstr2|vstr3|hot1|double_mirror|set_chain3,033,033,330,924,True,True,True
Combined,Set1,Draw3,1,088,straight,26.5,"R2,R8",False,True,False,False,False,False,False,False,False,2,1,0,1,088,2,13,True,4,1,0,0.0,5,0,0,4,0,0.0,0,0.5,2,4,5,3,6,1,True,straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain6,088,033,330,924,False,False,True
Midday,Set3,Draw1,4,033,straight,26.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,5,033,3,13,False,6,5,0,0.0,9,0,0,1,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov3|hp_repeat5|vstr2|vstr3|hot1|double_mirror|set_chain3,033,033,330,924,True,True,True
Combined,Set3,Draw1,1,088,straight,25.5,"R2,R4",False,True,False,False,False,False,False,False,False,1,1,0,7,088,2,13,True,4,7,0,0.0,5,0,0,2,0,0.0,0,0.5,2,4,0,3,1,1,True,straight|cov2|hp_repeat7|vstr2|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3,088,033,330,924,False,False,True
