section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw3,2,033,straight,33.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,2,1,0,3,033,4,13,True,8,3,0,0.0,9,0,4,2,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov4|hp_repeat3|vstr2|vstr3|cons_full|hot2|cons_3v|hidden3v|double_mirror|vtrac_straight|draw_chain5,033,588,858,454,False,False,True
Midday,Set1,Draw3,3,033,straight,32.5,"R2,R4,R6,R8",False,True,True,False,True,True,False,False,False,1,1,0,3,033,4,13,True,8,3,0,0.0,9,0,4,1,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov4|hp_repeat3|vstr2|vstr3|cons_full|hot1|cons_3v|hidden3v|double_mirror|vtrac_straight|draw_chain5,033,588,858,454,False,False,True
Evening,Set1,Draw1,1,044,boxed,28.5,"R2,R4",False,False,False,False,False,False,False,False,False,2,2,0,7,440,1,15,True,4,7,1,0.0,1,0,0,4,0,0.0,0,0.5,0,4,6,3,7,1,True,boxed|cov2|hp_repeat7|hot2|perm2|hidden3v|double_mirror|set_chain3|draw_chain7,044,445,858,454,False,False,True
Midday,Set1,Draw4,2,033,straight,27.5,"R2,R4,R8",False,True,True,False,False,False,False,False,False,2,1,0,3,033,3,13,True,6,3,0,0.0,9,0,0,2,0,0.0,0,0.5,2,0,4,1,5,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain5,033,588,858,454,False,False,True
Evening,Set1,Draw1,3,044,straight,27.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,7,440,1,15,True,2,7,0,0.0,3,0,0,2,0,0.0,0,0.5,2,4,6,3,7,1,True,straight|cov1|hp_repeat7|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw2,1,044,boxed,27.5,"R2,R4",False,False,False,False,False,False,False,False,False,2,2,0,6,440,1,15,True,4,6,1,0.0,1,0,0,4,0,0.0,0,0.5,0,4,6,3,7,1,True,boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|double_mirror|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw3,1,044,straight,27.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,5,440,1,15,True,2,5,0,0.0,3,0,0,4,0,0.0,0,0.5,2,4,6,3,7,1,True,straight|cov1|hp_repeat5|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw1,2,044,boxed,26.5,"R2,R4",False,False,False,False,False,False,False,False,False,2,2,0,7,440,1,15,True,4,7,1,0.0,1,0,0,2,0,0.0,0,0.5,0,4,6,3,7,1,True,boxed|cov2|hp_repeat7|hot2|perm2|hidden3v|double_mirror|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw4,1,044,straight,26.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,4,440,1,15,True,2,4,0,0.0,3,0,0,4,0,0.0,0,0.5,2,4,6,3,7,1,True,straight|cov1|hp_repeat4|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw2,3,044,straight,25.5,R2,False,False,False,False,False,False,False,False,False,1,1,0,6,440,1,15,True,2,6,0,0.0,3,0,0,1,0,0.0,0,0.5,2,4,6,3,7,1,True,straight|cov1|hp_repeat6|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw2,2,044,boxed,25.5,"R2,R4",False,False,False,False,False,False,False,False,False,2,2,0,6,440,1,15,True,4,6,1,0.0,1,0,0,2,0,0.0,0,0.5,0,4,6,3,7,1,True,boxed|cov2|hp_repeat6|hot2|perm2|hidden3v|double_mirror|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw3,2,044,straight,25.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,5,440,1,15,True,2,5,0,0.0,3,0,0,2,0,0.0,0,0.5,2,4,6,3,7,1,True,straight|cov1|hp_repeat5|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw5,1,044,straight,25.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,3,440,1,15,True,2,3,0,0.0,3,0,0,4,0,0.0,0,0.5,2,4,6,3,7,1,True,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain7,044,445,858,454,False,False,True
Evening,Set1,Draw1,5,044,straight,24.5,R2,False,False,False,False,False,False,False,False,False,1,1,0,7,440,1,15,True,2,7,0,0.0,3,0,0,1,0,0.0,0,0.5,0,4,6,3,7,1,True,straight|cov1|hp_repeat7|hot1|hidden3v|double_mirror|set_chain3|draw_chain7,044,445,858,454,False,False,True
