Draw
493
624
767
132
265
051
961
389
545
668
306
557
695
331
611
581
827
062
889
724
984
428
404
362
304
121
608
718
738
738
491
268
917
856
600
843
156
485
633
385
531
229
457
691
181
435
607
801
311
168
715
357
894
877
897
673
052
486
980
797
065
482
102
487
253
097
820
628
880
212
282
116
184
708
924
955
279
112
157
167
824
509
088
569
499
986
403
105
093
553
283
690
597
161
424
399
857
618
338
264
056
624
179
586
892
751
838
197
590
277
497
945
929
248
878
360
999
836
619
294
268
923
644
431
529
300
679
810
371
890
315
271
912
121
708
435
956
327
163
567
576
005
569
037
577
173
017
213
378
176
141
567
533
483
404
571
275
822
380
741
544
712
629
208
028
067
869
534
703
268
548
352
207
802
048
024
413
000
847
686
510
422
194
956
761
426
802
135
899
038
926
788
797
005
617
107
379
727
739
795
402
631
776
609
043
401
038
056
275
992
714
980
721
650
307
936
671
493
827
780
941
212
937
853
326
822
307
581
070
189
885
601
961
357
323
141
341
338
362
690
943
400
237
708
775
457
463
742
089
902
911
382
989
711
207
804
836
767
112
748
716
439
239
612
345
673
990
716
955
499
008
579
668
379
873
607
886
513
080
638
005
430
015
181
568
606
836
141
438
880
583
746
926
151
451
196
766
673
816
931
596
500
232
666
790
719
177
323
989
084
431
631
954
721
827
810
726
424
030
084
575
544
748
441
433
249
150
216
110
866
582
101
658
057
359
692
385
022
820
598
975
678
287
484
009
535
760
601
320
474
488
420
745
651
459
510
729
470
885
516
745
752
015
160
023
634
497
663
434
128
781
474
068
555
202
938
528
453
264
247
105
863
632
176
038
528
439
443
083
051
944
360
138
767
651
445
703
232
772
120
738
279
720
050
228
108
174
582
615
819
756
197
828
588
162
898
845
374
524
090
458
389
480
143
980
095
836
648
249
014
220
699
099
481
771
010
671
050
251
136
303
887
053
741
542
927
098
196
885
831
587
868
350
538
358
153
875
878
066
848
100
546
594
114
747
713
257
170
977
838
870
552
712
287
730
578
731
104
081
054
515
893
710
035
958
052
569
539
183
614
220
306
654
031
835
754
459
921
765
130
084
980
907
876
291
508
591
443
274
481
967
808
768
052
736
929
852
116
909
185
782
314
051
282
156
829
964
422
357
223
795
448
438
401
163
594
594
651
923
095
565
946
617
870
309
374
992
378
846
424
182
362
914
084
360
159
631
825
572
815
412
165
268
975
841
897
965
136
510
943
775
224
456
464
254
867
171
240
039
571
907
144
303
607
099
859
266
043
263
451
161
427
660
829
703
642
603
979
322
963
079
676
891
196
014
649
300
064
852
964
187
810
600
203
380
143
276
752
538
190
260
973
158
820
160
724
471
340
627
746
657
775
400
669
092
975
333
195
992
639
060
766
648
371
698
743
413
338
785
882
391
373
061
012
685
899
016
509
713
474
329
063
699
674
341
627
557
916
939
348
701
502
639
357
083
178
567
311
691
823
715
762
070
470
208
943
659
686
054
358
547
968
180
840
637
213
282
038
595
726
359
668
315
227
179
610
058
512
693
258
440
186
766
119
856
769
716
557
841
147
434
388
105
457
988
789
727
104
808
907
910
703
523
306
662
787
382
620
506
037
769
561
869
760
797
673
285
593
719
088
352
247
949
863
681
100
210
905
344
389
972
556
395
915
691
681
058
381
249
476
753
531
368
891
394
970
093
993
062
550
719
204
786
393
795
121
011
376
473
352
856
816
954
457
168
004
521
820
998
306
020
863
428
143
757
264
483
089
455
019
061
595
083
856
163
763
361
685
446
143
597
456
993
186
541
088
911
508
896
637
517
252
392
115
670
579
327
140
093
292
777
094
969
071
094
330
809
390
186
042
591
598
022
281
120
910
512
030
486
941
684
008
539
287
683
082
819
317
355
302
415
813
924
395
379
024
296
700
600
626
836
887
845
941
192
000
700
938
873
653
539
666
046
504
406
242
045
185
895
571
932
591
472
471
284
140
661
464
866
478
695
023
395
031
893
093
529
287
773
276
818
636
397
693
208
492
144
042
239
904
586
707
454
173
562
525
252
401
282
495
651
710
826
642
201
562
241
697
770
292
536
323
700
939
153
854
907
947
643
194
624
634
154
949
158
854
162
552
327
676
080
524
717
651
093
630
526
499
303
193
699
020
720
163
740
296
875
076
863
825
373
715
166
597
620
325
596
031
038
141
