Draw
729
080
400
586
639
624
330
920
886
238
584
253
080
677
438
736
135
962
938
391
110
937
899
144
255
105
277
842
153
492
024
729
791
631
336
569
907
217
089
510
112
876
717
205
912
246
353
201
764
836
687
913
167
789
895
457
321
741
272
849
354
164
146
182
292
024
518
303
563
462
597
833
175
915
211
632
393
639
927
223
278
372
828
917
677
698
251
232
119
208
496
162
228
693
166
621
760
044
103
539
955
554
472
798
424
622
342
440
916
677
808
886
634
733
103
124
139
088
926
877
642
360
963
265
608
502
961
305
034
548
887
654
443
613
511
516
671
877
739
379
591
032
924
843
081
737
644
682
512
652
307
169
201
575
411
717
729
023
302
370
303
211
090
241
966
518
207
731
433
334
281
329
525
098
752
371
891
080
053
054
836
090
436
991
570
912
590
105
451
160
603
507
066
862
803
304
476
198
759
303
204
703
384
792
504
290
443
612
271
280
202
695
501
993
558
651
428
282
148
808
706
884
148
927
888
650
149
106
512
072
845
303
211
035
259
991
840
676
472
666
527
489
851
321
470
719
933
338
105
223
785
380
234
895
297
786
248
814
223
522
344
989
040
498
573
948
126
293
122
724
666
788
372
763
539
238
378
378
622
917
758
887
369
919
238
385
671
752
533
066
961
008
291
714
669
522
042
641
053
865
955
889
152
895
583
186
910
089
685
138
289
307
693
659
935
896
013
611
260
970
439
082
889
520
377
923
356
054
443
624
355
086
761
507
764
648
344
373
102
920
460
694
067
725
886
514
174
137
913
640
086
153
285
645
264
676
092
570
825
637
258
518
412
001
550
723
968
140
690
328
524
184
490
110
878
386
450
366
500
823
243
092
864
507
412
470
240
059
136
845
120
397
263
084
876
458
625
866
993
351
783
187
440
950
081
331
704
904
358
274
415
443
005
276
162
636
895
203
987
268
339
115
309
594
194
036
431
898
641
010
608
951
147
154
975
717
704
893
038
486
127
901
238
031
591
920
557
441
502
310
018
533
210
745
598
015
776
380
524
743
315
393
141
221
064
369
618
284
039
192
612
161
193
730
641
210
765
941
912
868
706
595
965
054
667
641
038
510
200
246
262
889
120
830
267
071
072
495
349
078
935
345
049
863
580
260
432
139
788
771
770
873
395
923
682
953
097
616
878
861
497
332
350
560
236
448
776
074
565
960
740
333
578
257
607
629
108
831
781
299
224
014
196
700
785
070
086
015
009
964
224
848
112
297
181
257
099
024
416
598
413
001
641
294
559
230
596
098
069
389
337
730
817
204
460
087
922
082
979
121
003
976
725
532
722
119
014
078
542
317
737
481
959
505
361
414
643
460
061
434
317
879
888
362
526
129
481
900
729
026
544
519
176
553
319
109
163
890
117
801
536
299
748
426
841
731
101
857
271
012
422
956
058
442
809
545
984
999
412
589
177
352
288
579
994
111
777
626
083
123
513
797
291
614
024
289
732
364
825
706
266
874
152
848
107
171
950
042
215
008
537
010
184
539
259
405
811
665
148
797
260
339
842
446
115
270
071
146
348
141
218
040
567
998
893
425
800
576
689
120
828
937
957
078
660
099
860
305
886
433
419
904
094
515
271
842
521
185
663
436
743
185
659
412
136
570
847
256
516
253
956
532
816
620
647
917
994
329
230
915
369
218
755
983
842
846
060
527
266
546
521
276
578
192
660
928
447
592
411
647
055
571
078
625
579
968
342
790
500
459
476
542
374
839
689
798
685
106
614
526
221
887
482
141
260
449
628
830
997
176
251
305
407
812
892
956
669
984
358
094
740
045
332
841
913
841
023
291
847
194
623
230
649
070
236
489
150
758
029
919
391
080
929
758
995
564
105
629
149
025
373
529
983
494
260
132
261
705
471
329
524
327
130
419
357
497
951
447
499
188
730
897
109
027
262
560
263
551
054
609
883
647
365
683
826
397
568
079
576
788
558
734
643
711
194
813
748
059
634
361
380
769
726
091
274
483
500
573
090
200
830
533
537
994
270
840
202
387
447
815
343
324
321
937
775
755
446
465
892
008
826
858
105
872
752
447
679
723
550
935
272
104
438
498
468
933
148
431
602
006
470
329
753
076
501
215
342
775
070
833
706
164
479
098
269
367
470
507
598
054
636
507
336
932
653
135
508
568
831
477
033
495
616
900
846
558
242
185
832
218
994
913
878
365
675
838
731
585
143
280
955
612
934
319
723
832
140
693
958
533
760
596
158
426
489
507
701
178
861
531
