Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,473,640,137,959,102,351,657
Set3,Draw1,R2,559240018667,559201867,5592086,52086*,586*,086*,008*
Set3,Draw1,R4,255900668471,255906871,2559068,25068*,568*,068*,008*
Set3,Draw1,R6,668170055924,681705592,6805592,68052*,685*,068*,008*
Set3,Draw1,R8,700198662455,701986255,0986255,08625*,865*,086*,008*
Set2,Draw1,draw_data,640,137,959,102,351,657,234
Set2,Draw1,R2,55992201867,559922086,522086,5286*,286*,028*,008*
Set2,Draw1,R4,22559906871,225599068,225068,2568*,268*,028*,008*
Set2,Draw1,R6,68170559922,680559922,680522,6852*,682*,082*,008*
Set2,Draw1,R8,70199862255,099862255,086225,8625*,862*,082*,008*
Set1,Draw1,draw_data,137,959,102,351,657,234,841
Set1,Draw1,R2,55992201886,52201886,52886*,2886*,288**,088**,008**
Set1,Draw1,R4,22559906881,22506881,25688*,2688*,288**,088**,008**
Set1,Draw1,R6,68810559922,68810522,68852*,6882*,882**,088**,008**
Set1,Draw1,R8,01998862255,01886225,88625*,8862*,882**,088**,008**
Set1,Draw2,draw_data,N/A,959,102,351,657,234,841
Set1,Draw2,R2,N/A,52240138867,52438867,248867*,2488*,088**,008**
Set1,Draw2,R4,N/A,22506883471,25688347,268847*,2884*,088**,008**
Set1,Draw2,R6,N/A,68817053224,68875324,688724*,8824*,088**,008**
Set1,Draw2,R8,N/A,70188362245,78836245,788624*,8824*,088**,008**
Set1,Draw3,draw_data,N/A,N/A,102,351,657,234,841
Set1,Draw3,R2,N/A,N/A,52440388667,244088667,2440886*,40886**,086**
Set1,Draw3,R4,N/A,N/A,25066883447,206688447,2068844*,06884**,068**
Set1,Draw3,R6,N/A,N/A,66887053244,668870244,6880244*,68804**,680**
Set1,Draw3,R8,N/A,N/A,70883662445,708866244,0886244*,08864**,086**
Set1,Draw4,draw_data,N/A,N/A,N/A,351,657,234,841
Set1,Draw4,R2,N/A,N/A,N/A,24403886677,244038867,408867**,0867**
Set1,Draw4,R4,N/A,N/A,N/A,20668834477,206883447,068847**,0687**
Set1,Draw4,R6,N/A,N/A,N/A,66887703244,688703244,688704**,6870**
Set1,Draw4,R8,N/A,N/A,N/A,77088366244,708836244,708864**,7086**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,657,234,841
Set1,Draw5,R2,N/A,N/A,N/A,N/A,99244038867,99408867**,990867**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,29906883447,99068847**,990687**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,68870993244,68870994**,687099**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,70998836244,70998864**,709986**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,234,841
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,99240018867,99200867*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,29900688471,29900687*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,68817009924,68700992*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,70019988624,70099862*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,841
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,59920013867
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,25990068371
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68170059932
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70019983625
