Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,203,999,214,031,170,758,234
Set3,Draw1,R2,599240118867,5240118867,5018867,58867*,5886*,086*,086*
Set3,Draw1,R4,259906884711,2506884711,5068871,56887*,5688*,068*,068*
Set3,Draw1,R6,688117059924,6881170524,6881705,68875*,6885*,068*,068*
Set3,Draw1,R8,701199886245,7011886245,7018865,78865*,8865*,086*,086*
Set2,Draw1,draw_data,999,214,031,170,758,234,034
Set2,Draw1,R2,552401188677,550188677,5588677,558867*,586*,586*,586*
Set2,Draw1,R4,255068847711,550688771,5568877,556887*,568*,568*,568*
Set2,Draw1,R6,688117705524,688177055,6887755,688755*,685*,685*,685*
Set2,Draw1,R8,770118862455,770188655,7788655,788655*,865*,865*,865*
Set1,Draw1,draw_data,214,031,170,758,234,034,399
Set1,Draw1,R2,554013886677,554886677,55488667*,54866*,5866**,5866**,5866**
Set1,Draw1,R4,550668834771,556688477,55668847*,56684*,5668**,5668**,5668**
Set1,Draw1,R6,668817705534,668877554,66887554*,66854*,6685**,6685**,6685**
Set1,Draw1,R8,770188366455,778866455,78866455*,86645*,8665**,8665**,8665**
Set1,Draw2,draw_data,N/A,031,170,758,234,034,399
Set1,Draw2,R2,N/A,552403886677,5524388667,5243866*,5866*,5866**,5866**
Set1,Draw2,R4,N/A,255066883477,2556688347,2566834*,5668*,5668**,5668**
Set1,Draw2,R6,N/A,668877055324,6688755324,6685324*,6685*,6685**,6685**
Set1,Draw2,R8,N/A,770883662455,7883662455,8366245*,8665*,8665**,8665**
Set1,Draw3,draw_data,N/A,N/A,170,758,234,034,399
Set1,Draw3,R2,N/A,N/A,559924388667,599243866,599866*,599866**,5866**
Set1,Draw3,R4,N/A,N/A,255996688347,259966834,599668*,599668**,5668**
Set1,Draw3,R6,N/A,N/A,668875599324,668599324,668599*,668599**,6685**
Set1,Draw3,R8,N/A,N/A,799883662455,998366245,998665*,998665**,8665**
Set1,Draw4,draw_data,N/A,N/A,N/A,758,234,034,399
Set1,Draw4,R2,N/A,N/A,N/A,59922443866,59924866,5992866**,52866**
Set1,Draw4,R4,N/A,N/A,N/A,22599668344,25996684,2599668**,25668**
Set1,Draw4,R6,N/A,N/A,N/A,66859932244,66859924,6685992**,66852**
Set1,Draw4,R8,N/A,N/A,N/A,99836622445,99866245,9986625**,86625**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,234,034,399
Set1,Draw5,R2,N/A,N/A,N/A,N/A,59924013866,59921866**,521866**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,25990668341,25996681**,256681**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,66810599324,66815992**,668152**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,01998366245,19986625**,186625**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,034,399
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,59920118667,520118667*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,25990668711,250668711*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,66811705992,668117052*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,70119986625,701186625*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,399
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,552011886677
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,255066887711
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,668811770552
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,770118866255
