state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
PuertoRico4,2025-06-21,338,44,23,23,13,3,18,12,1,15,3,1,12,3,3,6,22.452,36.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,579,135,97,97,33,3,68,14,16,39,25,1,14,3,3,7,18.649,35.95,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,566,12,21,21,6,4,15,2,12,19,5,0,14,3,3,6,24.271,34.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,168,224,34,34,6,5,22,0,9,25,7,0,17,3,3,6,22.119,33.45,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,123,234,32,32,2,3,23,1,8,15,3,0,12,3,3,7,20.422,32.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,469,255,17,17,0,3,9,1,6,13,2,0,11,2,3,7,22.294,32.6,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
PuertoRico4,2025-06-21,024,135,93,93,30,4,65,11,21,29,0,1,0,3,3,7,18.025,32.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
PuertoRico4,2025-06-21,004,15,65,65,22,4,50,12,22,16,0,0,0,3,3,7,19.24,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
PuertoRico4,2025-06-21,044,15,54,54,16,4,34,10,18,6,0,0,0,3,3,7,19.091,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_straight"
PuertoRico4,2025-06-21,007,13,60,60,22,4,50,11,20,15,3,0,0,3,3,7,19.252,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
