triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
338,44,23,23,13,3,18,12,1,15,3,1,12,3,3,6,22.452,36.45,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
579,135,97,97,33,3,68,14,16,39,25,1,14,3,3,7,18.649,35.95,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
566,12,21,21,6,4,15,2,12,19,5,0,14,3,3,6,24.271,34.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_only_lane,vt_straight"
168,224,34,34,6,5,22,0,9,25,7,0,17,3,3,6,22.119,33.45,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
123,234,32,32,2,3,23,1,8,15,3,0,12,3,3,7,20.422,32.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
469,255,17,17,0,3,9,1,6,13,2,0,11,2,3,7,22.294,32.6,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
024,135,93,93,30,4,65,11,21,29,0,1,0,3,3,7,18.025,32.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
004,15,65,65,22,4,50,12,22,16,0,0,0,3,3,7,19.24,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
044,15,54,54,16,4,34,10,18,6,0,0,0,3,3,7,19.091,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_straight"
007,13,60,60,22,4,50,11,20,15,3,0,0,3,3,7,19.252,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
388,44,12,12,2,3,7,1,0,4,1,1,0,3,3,6,19.096,31.25,"col1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_only_lane,vt_straight"
244,35,54,54,16,3,34,9,18,6,0,0,0,3,3,7,19.946,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vt_straight"
447,35,48,48,16,3,34,9,16,5,0,0,0,3,3,7,18.828,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_straight"
002,13,53,53,20,3,40,4,8,14,5,0,0,3,3,7,16.798,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
078,134,57,57,16,4,46,3,10,15,3,0,8,3,3,7,16.982,30.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
559,15,67,67,22,4,50,4,8,18,14,0,4,3,3,7,17.328,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
257,133,51,51,17,3,35,5,10,23,21,0,2,3,3,7,19.023,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
255,13,60,60,22,3,50,4,7,15,10,0,0,3,3,7,16.717,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
234,345,49,49,9,4,29,0,5,4,1,0,3,3,3,7,16.186,30.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
003,14,34,34,7,4,24,2,7,5,3,0,0,3,3,7,19.482,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
027,133,49,49,17,3,35,5,10,21,10,0,0,3,3,6,18.613,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
259,135,54,54,17,3,37,6,16,20,20,0,0,3,3,7,18.583,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
047,135,54,54,17,4,37,5,10,20,8,0,0,3,3,7,18.156,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
299,35,48,48,16,2,34,2,4,5,5,0,0,3,3,7,16.351,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
599,15,54,54,16,3,34,2,5,6,6,0,0,3,3,7,16.287,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical2,vertical3,vt_only_lane,vt_straight"
799,35,54,54,16,2,34,2,4,6,6,0,0,3,3,7,16.128,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical2,vt_only_lane,vt_straight"
557,13,53,53,20,2,40,4,5,14,14,0,0,3,3,7,16.123,30.25,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
139,245,36,36,2,3,24,0,4,20,10,0,9,3,3,6,19.478,29.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
013,124,36,36,3,4,28,1,7,11,4,0,0,3,3,7,19.522,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
556,12,26,26,2,3,16,0,1,13,7,0,6,3,3,7,19.933,28.9,"funnel_precol1,hot12,hot16,hot20,hot4,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
678,234,23,23,2,3,18,0,1,8,1,0,3,3,3,7,17.904,28.9,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
166,22,5,5,0,1,2,0,0,4,0,0,4,1,3,4,23.34,28.6,"hot16,hot20,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical1,vt_straight"
568,124,36,36,3,3,28,0,2,11,11,0,0,3,3,7,17.733,27.7,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
247,335,15,15,0,3,7,1,6,11,11,0,0,2,3,7,21.1,27.4,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
279,335,15,15,0,3,7,1,6,11,11,0,0,2,3,7,21.1,27.4,"col1,funnel_precol1,hot12,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
016,122,9,9,0,4,8,0,0,5,3,0,0,3,2,4,19.65,26.9,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
034,145,53,53,9,4,35,2,3,8,5,0,0,3,3,7,16.77,26.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
011,12,7,7,0,4,4,0,0,5,0,0,0,2,2,3,22.85,26.4,"hot16,hot20,set1_bonus,straight_lane,vertical2,vertical3,vertical4,vt_straight"
668,24,8,8,0,4,4,0,0,3,0,0,0,2,3,2,20.606,26.4,"hot16,hot20,set1_bonus,straight_lane,vertical3,vertical4,vt_straight"
118,24,11,11,0,4,3,0,0,5,0,0,0,2,3,4,20.5,26.4,"hot16,hot20,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_straight"
001,12,23,23,2,4,16,2,2,7,2,0,0,3,3,5,20.48,26.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
188,24,12,12,0,4,4,0,0,5,0,0,0,2,3,4,19.587,26.4,"hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_straight"
018,124,20,20,1,4,13,0,0,8,6,0,0,3,3,5,19.195,26.4,"hot12,hot16,hot20,hot4,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
009,15,42,42,16,4,41,7,13,8,5,0,0,3,2,7,17.775,26.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
688,24,21,21,3,4,12,0,1,6,0,0,0,3,3,7,16.555,26.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vertical4,vt_straight"
039,145,32,32,6,4,26,0,5,6,2,0,0,3,3,7,15.966,26.4,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
349,455,33,33,11,4,24,0,0,5,1,0,0,3,3,7,14.539,26.4,"hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_only_lane,vt_straight"
136,224,20,20,0,3,12,0,0,10,8,0,0,3,3,4,19.175,26.3,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
036,124,11,11,0,3,9,0,0,5,3,0,0,3,2,4,19.082,26.3,"hot12,hot16,hot20,hot8,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
346,245,22,22,1,3,16,0,0,9,5,0,0,3,3,5,18.55,26.3,"hot12,hot16,hot20,hot4,hot8,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vt_only_lane,vt_straight"
014,125,38,38,4,4,25,1,5,12,5,0,0,3,3,7,18.346,26.3,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
