best_pattern,boxes_involved,evidence_tags,family_id,final_prob,funnel_precol1,lockscore_prob,mode,rank,score,score_baseline,score_v2,state,steps_summary,variant,vt_only_lane
559,120,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.6010878788483698,0,1.0,own,1,13.127143,0.9894028004543589,13.127143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,120,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5768852611320464,0,1.0,combined,2,12.627143,0.9913154055153062,12.627143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,1
440,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",044,0.6294831119673949,0,1.0,own,3,11.927143,0.9660869289795985,11.927143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
992,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.579730377800418,1,1.0,combined,4,10.637143,0.9662532171252919,10.637143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
924,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.5613558846263439,1,1.0,combined,5,10.627143,0.954492113074392,10.627143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
992,30,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.6058736684317606,1,1.0,own,6,10.577143,0.9684987733220671,10.577143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
440,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",044,0.6058736684317607,0,1.0,combined,7,10.527143,0.9660869289795985,10.527143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
559,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.5747917057768236,0,1.0,own,8,10.508571,0.976351645507957,10.508571,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
544,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.5817593768418363,0,1.0,own,9,10.377143,0.9734890371458025,10.377143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,1
544,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.5199893401555817,1,1.0,own,10,10.327143,0.9669103924458669,10.327143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
559,60,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",559,0.551071269307342,0,1.0,combined,11,10.137143,0.9766831668903339,10.137143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
924,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.5978865281623102,0,1.0,own,12,10.127143,0.9607064601046226,10.127143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
244,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",244,0.5613558846263439,0,1.0,combined,13,10.077143,0.9460237850730043,10.077143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
544,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.6294831119673949,0,1.0,own,14,10.027143,0.9522146211788345,10.027143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
544,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.6058736684317607,0,1.0,combined,15,10.027143,0.9522146211788345,10.027143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
441,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",144,0.5283030450758287,0,1.0,own,16,9.927143,0.9634938499173732,9.927143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
992,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",299,0.5662743941954392,0,1.0,combined,17,9.697143,0.9465465031885569,9.697143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
544,42,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.5572478545985555,0,1.0,combined,18,9.677143,0.9677141892505896,9.677143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
224,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.558275619135916,0,1.0,combined,19,9.527143,0.9473213607494332,9.527143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
924,24,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",249,0.5858090215649849,1,1.0,own,20,9.477143,0.951034545129469,9.477143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
554,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",455,0.578714862460134,0,1.0,own,21,9.327143,0.9360312050209334,9.327143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
244,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",244,0.5858090215649849,0,1.0,own,22,9.277143,0.9344648903156232,9.277143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
441,12,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",144,0.4991666674382707,0,1.0,combined,23,9.127143,0.955590757832928,9.127143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Evening,0
550,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",055,0.5703632448561154,0,1.0,own,24,9.127143,0.929540561588157,9.127143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
550,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",055,0.5457053875844059,0,1.0,combined,25,9.127143,0.929540561588157,9.127143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
544,18,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",445,0.4950001666600003,1,1.0,combined,26,8.927143,0.9669103924458669,8.927143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Midday,0
224,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",224,0.5858090215649849,0,1.0,own,27,8.927143,0.9360312050209334,8.927143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
922,6,"exact,vtrac,drop_exact,drop_vtrac,family_exact,family_vtrac",229,0.5536468729567244,0,1.0,combined,28,8.837143,0.9315516846152082,8.837143,Connecticut4,exact:1;vtrac:1;drop_exact:1;drop_vtrac:1;family_exact:1;family_vtrac:1,Combined,0
