section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Evening,Set1,Draw3,1,02249,boxed,31.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,3,0,3,09224,2,12,True,8,3,2,0.0,3,0,0,4,1,3.0,2,0.5,0,0,5,1,6,0,False,boxed|cov4|hp_repeat3|vstr2|mirror|hot2|dom_last|perm3|hidden3v|draw_chain6,02249,029,290,771,False,False,True
Evening,Set1,Draw1,3,2259,boxed,30.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,4,5922,2,12,True,8,4,2,0.0,3,0,0,2,0,0.0,1,0.5,0,4,6,3,7,0,False,boxed|cov4|hp_repeat4|vstr2|hot2|perm3|hidden3v|set_chain3|draw_chain7,2259,029,290,771,False,False,True
Evening,Set1,Draw4,1,002249,boxed,30.5,"R2,R4,R6,R8",True,True,False,False,False,False,False,True,False,2,3,0,3,009224,2,12,True,8,3,2,0.0,3,0,0,4,1,3.0,3,0.5,0,0,3,1,4,0,False,boxed|cov4|hp_repeat3|vstr2|mirror|hot2|dom_last|perm3|hidden3v|draw_chain4,002249,029,290,771,False,False,True
Evening,Set1,Draw2,3,2259,boxed,29.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3,0,4,5922,2,12,True,8,4,2,0.0,3,0,0,1,0,0.0,1,0.5,0,4,6,3,7,0,False,boxed|cov4|hp_repeat4|vstr2|hot1|perm3|hidden3v|set_chain3|draw_chain7,2259,029,290,771,False,False,True
Combined,Set1,Draw5,1,0022459,boxed,28.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,2,5922400,1,12,True,8,2,3,0.0,1,0,0,4,1,3.0,4,0.5,0,2,0,2,1,0,False,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|set_chain2,0022459,029,290,771,False,False,True
Combined,Set1,Draw3,1,002459,boxed,27.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,2,592400,1,12,True,8,2,3,0.0,1,0,0,4,1,3.0,3,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3,002459,029,290,771,False,False,True
Combined,Set1,Draw4,1,002459,boxed,27.5,"R2,R4,R6,R8",True,False,False,False,False,False,False,True,False,2,4,0,2,592400,1,12,True,8,2,3,0.0,1,0,0,4,1,3.0,3,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3,002459,029,290,771,False,False,True
Evening,Set1,Draw1,3,259,boxed,26.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,2,2,0,4,592,2,12,True,6,4,1,0.0,3,0,0,2,0,0.0,0,0.5,0,4,6,3,7,0,False,boxed|cov3|hp_repeat4|vstr2|hot2|perm2|hidden3v|set_chain3|draw_chain7,259,029,290,771,False,False,True
Evening,Set1,Draw2,1,0229,boxed,26.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,True,False,2,3,0,3,0922,2,12,True,8,3,2,0.0,3,0,0,4,0,3.0,1,0.5,0,0,2,1,3,0,False,boxed|cov4|hp_repeat3|vstr2|hot2|dom_last|perm3|hidden3v|draw_chain3,0229,029,290,771,False,False,True
Midday,Set3,Draw1,4,677,boxed,26.0,"R2,R4,R6,R8",False,True,True,False,False,False,False,False,False,1,2,0,4,677,3,20,False,8,4,1,0.0,7,0,0,1,0,0.0,0,0.0,0,4,0,3,1,1,True,boxed|cov4|hp_repeat4|vstr2|vstr3|hot1|perm2|double_mirror|set_chain3,677,177,290,771,False,False,True
Evening,Set1,Draw2,3,259,boxed,25.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,1,2,0,4,592,2,12,True,6,4,1,0.0,3,0,0,1,0,0.0,0,0.5,0,4,6,3,7,0,False,boxed|cov3|hp_repeat4|vstr2|hot1|perm2|hidden3v|set_chain3|draw_chain7,259,029,290,771,False,False,True
Evening,Set1,Draw3,3,2259,boxed,25.5,"R2,R4,R6",False,True,False,False,False,False,False,False,False,1,2,0,3,5922,2,12,True,6,3,1,0.0,3,0,0,1,0,0.0,1,0.5,0,4,6,3,7,0,False,boxed|cov3|hp_repeat3|vstr2|hot1|perm2|hidden3v|set_chain3|draw_chain7,2259,029,290,771,False,False,True
Evening,Set1,Draw4,1,02249,boxed,25.5,"R2,R6,R8",True,True,False,False,False,False,False,False,False,2,2,0,3,09224,2,12,True,6,3,1,0.0,3,0,0,4,1,0.0,2,0.5,0,0,5,1,6,0,False,boxed|cov3|hp_repeat3|vstr2|mirror|hot2|perm2|hidden3v|draw_chain6,02249,029,290,771,False,False,True
Evening,Set1,Draw6,1,22599,boxed,25.5,"R2,R4,R6",False,True,False,False,False,False,False,True,False,1,2,0,2,59922,2,12,True,6,2,1,0.0,3,0,0,2,0,3.0,2,0.5,0,4,2,3,3,0,False,boxed|cov3|hp_repeat2|vstr2|hot1|dom_last|perm2|hidden3v|set_chain3|draw_chain3,22599,029,290,771,False,False,True
Evening,Set1,Draw6,1,224599,straight,25.5,"R2,R6",True,True,False,False,False,False,False,False,False,1,1,0,2,599224,2,12,True,4,2,0,0.0,5,0,0,2,1,0.0,3,0.5,2,4,2,3,3,0,False,straight|cov2|hp_repeat2|vstr2|mirror|hot1|hidden3v|vtrac_straight|set_chain3|draw_chain3,224599,029,290,771,False,False,True
