section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,hp_span,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,top_canonicals,top_modal_orders,family_score
Combined,Set1,1,Draw1,4,4,1,0.0,5,1.0,True,True,True,True,0033:1;003:1,0033:4;003:4,25.0
Combined,Set1,1,Draw1,13,4,1,0.0,5,1.0,True,True,True,False,033:1,033:4,22.0
Combined,Set1,1,Draw1,2,4,1,0.0,1,1.0,True,True,True,True,001:1,001:4,21.0
Combined,Set1,1,Draw1,5,4,4,0.0,2,1.0,False,False,False,True,045:2,540:2,17.0
Combined,Set1,1,Draw2,8,4,3,0.0,3,1.0,True,False,False,True,00336:1;0336:1;0036:1,00336:2;0336:2;0063:1,19.0
Combined,Set1,1,Draw2,4,3,1,0.0,5,1.0,True,True,False,False,0033:1;003:1,0033:3;003:3,18.0
Combined,Set1,1,Draw2,13,3,1,0.0,5,1.0,True,True,False,False,033:1,033:3,18.0
Combined,Set1,1,Draw2,5,4,4,0.0,2,1.0,False,False,False,True,045:2,540:2,17.0
Combined,Set1,1,Draw2,7,4,2,0.0,2,1.0,True,False,False,True,017:1,017:2,17.0
Combined,Set1,1,Draw2,23,3,2,0.0,6,1.0,True,False,False,False,336:1,336:2,16.0
Combined,Set1,1,Draw2,2,2,2,0.0,6,1.0,False,False,False,False,006:1,006:1,12.0
Combined,Set1,1,Draw3,5,4,4,0.0,5,1.0,True,False,False,True,0045:2;004:2;045:2,004:4;5400:2;540:2,22.0
Combined,Set1,1,Draw3,8,4,3,0.0,3,1.0,True,False,False,True,00336:1;0336:1;0036:1,00336:2;0336:2;0063:1,19.0
Combined,Set1,1,Draw3,7,4,4,0.0,4,1.0,False,False,False,True,0157:1;017:1,5017:1;017:1,19.0
Combined,Set1,1,Draw3,4,3,1,0.0,5,1.0,True,True,False,False,0033:1;003:1,0033:3;003:3,18.0
Combined,Set1,1,Draw3,13,3,1,0.0,5,1.0,True,True,False,False,033:1,033:3,18.0
Combined,Set1,1,Draw3,23,3,2,0.0,5,1.0,True,False,False,False,336:1,336:2,15.0
Combined,Set1,1,Draw3,2,4,2,0.0,5,1.0,False,False,False,False,006:1;015:1,006:1;501:1,15.0
Combined,Set1,1,Draw3,0,2,2,0.0,5,1.0,False,False,False,False,005:2,500:2,11.0
Combined,Set1,1,Draw3,3,2,2,0.0,4,1.0,False,False,False,False,057:1,507:1,10.0
Combined,Set1,1,Draw4,15,4,2,0.0,4,1.0,True,True,False,False,459:2;049:2;599:1,594:4;599:3;990:2,20.0
Combined,Set1,1,Draw4,8,4,3,0.0,3,1.0,True,False,False,True,003366:1;00336:1;03366:1,003366:2;00336:2;03366:2,19.0
Combined,Set1,1,Draw4,9,4,4,0.0,4,1.0,False,False,False,True,019:3;001459:2;00149:2,594001:2;94001:2;4001:2,19.0
Combined,Set1,1,Draw4,5,3,3,0.0,4,1.0,True,False,False,True,059:3;004:3;00459:2,400:3;5990:2;59400:2,18.0
Combined,Set1,1,Draw4,4,3,1,0.0,4,1.0,True,True,False,False,0033:1;003:1,0033:3;003:3,17.0
Combined,Set1,1,Draw4,13,3,1,0.0,4,1.0,True,True,False,False,033:1,033:3,17.0
Combined,Set1,1,Draw4,7,4,4,0.0,4,1.0,False,False,False,False,017:1;0157:1,017:1;1705:1,16.0
Combined,Set1,1,Draw4,2,4,2,0.0,4,1.0,True,False,False,False,001:2;0015:2;0066:1,001:4;1005:2;0066:1,16.0
Combined,Set1,1,Draw4,23,3,2,0.0,4,1.0,True,False,False,False,3366:1;336:1,3366:2;336:2,14.0
Combined,Set1,1,Draw4,18,3,2,0.0,4,1.0,True,False,False,False,366:1,366:2,14.0
Combined,Set1,1,Draw4,33,2,1,0.0,4,1.0,True,False,False,False,334:1,334:2,11.0
Combined,Set1,1,Draw4,12,2,2,0.0,4,1.0,False,False,False,False,05799:1;0579:1;0799:1,59907:1;7059:1;9907:1,10.0
Combined,Set1,1,Draw4,14,2,2,0.0,4,1.0,False,False,False,False,00334:1;0034:1;0334:1,40033:1;4003:1;0334:1,10.0
Combined,Set1,1,Draw4,6,2,2,0.0,4,1.0,False,False,False,False,066:1,066:1,10.0
Combined,Set1,1,Draw4,24,2,2,0.0,3,1.0,False,False,False,False,33466:1;3346:1;3466:1,66334:1;6334:1;3664:1,9.0
Combined,Set1,1,Draw4,0,1,1,0.0,4,1.0,False,False,False,False,005:2,005:2,7.0
Combined,Set1,1,Draw4,3,1,1,0.0,4,1.0,False,False,False,False,057:1,705:1,7.0
Combined,Set1,1,Draw4,25,1,1,0.0,4,1.0,False,False,False,False,149:2;199:1,194:2;199:1,7.0
Combined,Set1,1,Draw4,19,1,1,0.0,3,1.0,False,False,False,False,466:1,664:1,6.0
Combined,Set1,1,Draw5,5,4,3,0.0,3,1.0,True,True,False,True,004:3;00459:2;0059:2,5599:3;559:3;400:3,23.0
Combined,Set1,1,Draw5,15,4,2,0.0,3,1.0,True,True,False,False,459:2;049:2;599:1,594:4;599:3;990:2,19.0
Combined,Set1,1,Draw5,9,4,4,0.0,3,1.0,False,False,False,True,0011459:2;001459:2;001149:2,5940011:2;594001:2;940011:2,18.0
Combined,Set1,1,Draw5,8,4,2,0.0,3,1.0,True,False,False,True,003366:1;03366:1;00336:1,003366:2;03366:2;00336:2,18.0
Combined,Set1,1,Draw5,7,4,4,0.0,3,1.0,False,False,False,False,017:1;01557:1;0157:1,017:1;17055:1;1705:1,15.0
Combined,Set1,1,Draw5,2,4,2,0.0,3,1.0,True,False,False,False,0011:2;001:2;00115:2,0011:4;001:4;11005:2,15.0
Combined,Set1,1,Draw5,6,4,2,0.0,3,1.0,True,False,False,False,011:2;066:1,011:4;066:1,15.0
Combined,Set1,1,Draw5,23,3,2,0.0,3,1.0,True,False,False,False,3366:1;336:1,3366:2;336:2,13.0
Combined,Set1,1,Draw5,18,3,2,0.0,3,1.0,True,False,False,False,366:1,366:2,13.0
Combined,Set1,1,Draw5,4,3,1,0.0,3,1.0,True,False,False,False,0033:1;003:1;00335:1,0033:2;003:2;00533:1,12.0
Combined,Set1,1,Draw5,13,3,1,0.0,3,1.0,True,False,False,False,033:1;335:1,033:2;533:1,12.0
Combined,Set1,1,Draw5,33,2,1,0.0,3,1.0,True,False,False,False,3344:1;334:1,3344:2;334:2,10.0
Combined,Set1,1,Draw5,34,2,1,0.0,3,1.0,True,False,False,False,344:1,344:2,10.0
Combined,Set1,1,Draw5,14,2,2,0.0,3,1.0,False,False,False,False,0033445:1;003445:1;003344:1,5440033:1;544003:1;440033:1,9.0
Combined,Set1,1,Draw5,12,2,2,0.0,3,1.0,False,False,False,False,055799:1;05579:1;05799:1,559907:1;70559:1;59907:1,9.0
Combined,Set1,1,Draw5,24,2,2,0.0,3,1.0,False,False,False,False,334466:1;33466:1;33446:1,663344:1;66334:1;63344:1,9.0
Combined,Set1,1,Draw5,0,2,2,0.0,3,1.0,False,False,False,False,005:3;055:1,005:2;500:1;055:1,9.0
Combined,Set1,1,Draw5,19,2,1,0.0,3,1.0,False,False,False,False,1149:2;119:2;114:2,1194:2;119:2;411:2,8.0
Combined,Set1,1,Draw5,3,1,1,0.0,3,1.0,False,False,False,False,0557:1;057:1,7055:1;705:1,6.0
Combined,Set1,1,Draw5,25,1,1,0.0,3,1.0,False,False,False,False,149:2;4466:1;199:1,194:2;6644:1;199:1,6.0
Combined,Set1,1,Draw6,5,4,3,0.0,2,1.0,True,True,False,False,559:3;0559:3;004:3,559:9;5599:3;400:3,19.0
Combined,Set1,1,Draw6,12,4,3,0.0,2,1.0,True,False,False,True,02245599:1;2245599:1;224599:1,5599224:2;599224:2;559922:2,18.0
Combined,Set1,1,Draw6,15,4,2,0.0,2,1.0,True,True,False,False,049:3;4559:2;459:2,5594:4;594:4;599:3,18.0
Combined,Set1,1,Draw6,9,4,4,0.0,2,1.0,False,False,False,True,014:3;00114559:2;0014559:2,55940011:2;5594001:2;5940011:2,17.0
Combined,Set1,1,Draw6,8,4,2,0.0,1,1.0,True,False,False,True,003366:1;03366:1;00336:1,003366:2;03366:2;00336:2,16.0
Combined,Set1,1,Draw6,31,3,1,0.0,2,1.0,True,True,False,False,22499:1;299:1,99224:3;992:3,15.0
Combined,Set1,1,Draw6,28,3,1,0.0,2,1.0,True,True,False,False,2249:1;2299:1;229:1,9224:3;9922:3;922:3,15.0
Combined,Set1,1,Draw6,2,4,2,0.0,2,1.0,True,False,False,False,0011:2;001:2;001155:2,0011:4;001:4;110055:2,14.0
Combined,Set1,1,Draw6,6,4,2,0.0,2,1.0,True,False,False,False,011:2;066:1,011:4;066:1,14.0
