section,Canonical,family_id,compound_score,base_max_score,set_chain_depth,draw_chain_depth,funnel_precol1,vt_only_lane,hot1_count,hot2_count,col1_hits,consensus_hits,hidden3v_hits,vtrac_straight_hits,double_mirror_hits,rows_covered,examples,compound_why
Combined,144799,22.0,49.5,28.5,1,3,0,False,1,6,3,0,0,7,0,8,boxed|cov4|hp_repeat3|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x6|vstrx7
Combined,1447,22.0,48.5,21.5,1,6,0,False,3,6,4,0,0,10,0,18,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain6;boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain6,draw_chain6|col1x4|hot1x3|hot2x6|vstrx10
Combined,147,22.0,47.5,20.5,1,6,0,False,3,6,4,0,0,10,0,18,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain6;boxed|cov2|hp_repeat4|hot2|perm2|hidden3v|draw_chain6,draw_chain6|col1x4|hot1x3|hot2x6|vstrx10
Combined,344,34.0,45.5,26.5,2,5,0,False,5,0,1,0,0,1,16,16,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|double_mirror|set_chain2|draw_chain4;straight|cov3|hp_repeat4|vstr2|vstr3|hot1|hidden3v|double_mirror|set_chain2|draw_chain4,set_chain2|draw_chain5|col1x1|hot1x5|vstrx1|dblmirrorx16
Combined,3499,34.0,44.0,30.5,3,5,0,False,5,0,1,0,0,2,0,9,straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain3|draw_chain4;straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|vtrac_straight|set_chain3,set_chain3|draw_chain5|col1x1|hot1x5|vstrx2
Combined,11446799,22.0,44.0,29.5,1,3,0,False,1,4,3,0,0,2,0,5,boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3;boxed|cov4|hp_repeat2|mirror|hot2|dom_last|perm4|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx2
Combined,119,19.0,44.0,19.5,1,4,0,False,1,4,4,0,0,9,10,10,straight|cov1|hp_repeat4|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9|dblmirrorx10
Combined,1499,25.0,43.5,22.5,1,3,0,False,1,6,3,0,0,7,0,7,straight|cov2|hp_repeat3|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov2|hp_repeat3|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x6|vstrx7
Combined,1699,19.0,43.5,19.5,1,5,0,False,3,6,3,0,0,7,0,10,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x3|hot2x6|vstrx7
Combined,349,34.0,43.0,29.5,3,5,0,False,5,0,1,0,0,2,0,9,straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain3|draw_chain4;straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|vtrac_straight|set_chain3,set_chain3|draw_chain5|col1x1|hot1x5|vstrx2
Combined,599,15.0,43.0,28.5,3,3,0,False,1,0,2,0,0,3,9,9,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2;straight|cov3|hp_repeat2|vstr2|vstr3|hot1|hidden3v|double_mirror|vtrac_straight|set_chain3|draw_chain2,set_chain3|draw_chain3|col1x2|hot1x1|vstrx3|dblmirrorx9
Combined,44699,25.0,43.0,23.5,1,5,1,False,2,4,3,0,0,6,0,6,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx6
Combined,1799,22.0,43.0,20.5,1,5,0,False,2,6,3,0,0,6,0,15,boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|draw_chain5;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x6|vstrx6
Combined,144699,25.0,42.5,24.5,1,5,1,False,2,4,3,0,0,3,0,6,boxed|cov4|hp_repeat2|mirror|hot2|perm4|hidden3v|draw_chain5;boxed|cov4|hp_repeat2|mirror|hot1|perm4|hidden3v|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx3
Combined,117,17.0,42.5,22.5,1,4,0,False,1,4,4,0,0,0,10,10,boxed|cov3|hp_repeat4|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain4;boxed|cov3|hp_repeat3|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|dblmirrorx10
Combined,114,19.0,42.5,18.5,1,4,0,False,1,4,4,0,0,9,9,9,straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9|dblmirrorx9
Combined,4699,25.0,42.0,22.5,1,5,1,False,2,4,3,0,0,6,0,6,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx6
Combined,4469,25.0,42.0,22.5,1,5,1,False,2,4,3,0,0,6,0,6,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx6
Combined,179,22.0,42.0,19.5,1,5,0,False,2,6,3,0,0,6,0,15,boxed|cov2|hp_repeat5|hot2|perm2|hidden3v|draw_chain5;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x6|vstrx6
Combined,469,25.0,41.0,21.5,1,5,1,False,2,4,3,0,0,6,0,6,straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov2|vstr2|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx6
Combined,14799,22.0,40.5,19.5,1,3,0,False,1,6,3,0,0,7,0,8,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x6|vstrx7
Combined,114499,25.0,40.0,21.5,1,4,0,False,1,4,4,0,0,7,0,7,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx7
Combined,44799,31.0,40.0,19.0,1,3,0,False,1,6,3,0,0,7,0,8,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain3;boxed|cov2|hp_repeat3|mirror|hot2|perm2|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x6|vstrx7
Combined,34499,34.0,39.5,29.5,2,5,0,False,4,0,1,0,0,1,0,8,straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain2|draw_chain4;boxed|cov4|hp_repeat3|vstr2|vstr3|mirror|hot1|perm2|hidden3v|set_chain2,set_chain2|draw_chain5|col1x1|hot1x4|vstrx1
Combined,4799,31.0,39.5,18.0,1,3,0,False,1,6,3,0,0,8,0,8,straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|mirror|hot2|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x6|vstrx8
Combined,11449,25.0,39.0,20.5,1,4,0,False,1,4,4,0,0,7,0,7,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx7
Combined,1199,19.0,39.0,19.5,1,4,0,False,1,4,4,0,0,9,0,10,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,3449,34.0,38.5,28.5,2,5,0,False,4,0,1,0,0,1,0,8,straight|cov3|vstr2|vstr3|mirror|single_left|hot1|hidden3v|set_chain2|draw_chain4;boxed|cov4|hp_repeat3|vstr2|vstr3|mirror|hot1|perm2|hidden3v|set_chain2,set_chain2|draw_chain5|col1x1|hot1x4|vstrx1
Combined,14467,22.0,38.5,19.5,1,4,0,False,1,5,3,0,0,6,0,7,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x5|vstrx6
Combined,1446799,22.0,38.0,23.5,1,4,1,False,1,3,3,0,0,3,0,4,boxed|cov4|mirror|hot2|perm4|hidden3v|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx3
Combined,14699,25.0,38.0,19.5,1,5,1,False,2,4,3,0,0,4,0,6,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x2|hot2x4|vstrx4
Combined,1144,19.0,38.0,18.5,1,4,0,False,1,4,4,0,0,9,0,9,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx9
Combined,5599,5.0,37.5,31.0,3,2,0,False,0,0,1,0,0,1,0,7,straight|cov3|vstr2|vstr3|single_left|dom_last|hidden3v|vtrac_straight|set_chain3;straight|cov3|vstr2|vstr3|single_left|hidden3v|set_chain3,set_chain3|draw_chain2|col1x1|vstrx1
Combined,559,5.0,37.5,27.5,3,2,0,False,0,0,1,0,0,1,7,7,straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|vtrac_straight|set_chain3;straight|cov3|vstr2|vstr3|single_left|hidden3v|double_mirror|set_chain3,set_chain3|draw_chain2|col1x1|vstrx1|dblmirrorx7
Combined,11447,22.0,37.0,19.5,1,3,0,False,1,4,3,0,0,8,0,9,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx8
Combined,4467,22.0,37.0,17.5,1,4,0,False,1,5,3,0,0,7,0,7,straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|hp_repeat2|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x5|vstrx7
Combined,1147,22.0,36.0,18.5,1,3,0,False,1,4,3,0,0,8,0,9,straight|cov1|hp_repeat4|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx8
Combined,116,16.0,36.0,17.0,1,4,0,False,1,4,4,0,0,1,7,7,boxed|cov2|hp_repeat2|mirror|hot2|perm2|double_mirror|draw_chain4;boxed|cov2|hp_repeat2|mirror|hot2|perm2|double_mirror|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx1|dblmirrorx7
Combined,244,31.0,35.5,26.0,2,4,0,True,0,0,0,0,0,2,7,7,straight|cov3|vstr2|vstr3|single_left|double_mirror|vtrac_straight|set_chain2|draw_chain2;straight|cov3|vstr2|vstr3|single_left|double_mirror|vtrac_straight|set_chain2|draw_chain2,set_chain2|draw_chain4|vstrx2|dblmirrorx7
Combined,114469,19.0,35.5,19.5,1,3,0,False,1,4,3,0,0,5,0,5,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx5
Combined,11446,19.0,35.0,18.5,1,3,0,False,1,4,3,0,0,6,0,6,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx6
Combined,11799,22.0,35.0,18.5,1,4,0,False,1,4,4,0,0,3,0,9,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain4;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx3
Combined,11699,19.0,35.0,18.5,1,3,0,False,1,4,3,0,0,6,0,6,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx6
Combined,334,33.0,34.5,24.0,2,3,0,False,2,0,0,0,0,0,10,10,boxed|cov4|hp_repeat4|vstr2|vstr3|hot1|perm2|double_mirror|set_chain2;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|set_chain2|draw_chain3,set_chain2|draw_chain3|hot1x2|dblmirrorx10
Combined,339,33.0,34.5,24.0,2,3,0,False,2,0,0,0,0,0,10,10,straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|set_chain2|draw_chain3;straight|cov3|hp_repeat4|vstr2|vstr3|hot1|double_mirror|set_chain2,set_chain2|draw_chain3|hot1x2|dblmirrorx10
Combined,446799,22.0,34.5,19.5,1,4,1,False,1,3,3,0,0,4,0,4,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx4
Combined,1146799,22.0,34.5,19.5,1,3,0,False,1,4,3,0,0,3,0,5,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx3
Combined,1167,17.0,34.5,17.5,1,4,0,False,1,4,4,0,0,4,0,7,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain4;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx4
Combined,1144799,22.0,34.0,20.5,1,2,0,False,0,4,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot2x4|vstrx5
Combined,1144699,25.0,34.0,19.5,1,3,0,False,1,4,3,0,0,2,0,5,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx2
Combined,144679,22.0,34.0,19.5,1,4,1,False,1,3,3,0,0,3,0,4,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx3
Combined,1146,19.0,34.0,17.5,1,3,0,False,1,4,3,0,0,6,0,6,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx6
Combined,1179,22.0,34.0,17.5,1,4,0,False,1,4,4,0,0,3,0,9,boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain4;boxed|cov2|hp_repeat3|hot2|perm2|hidden3v|draw_chain4,draw_chain4|col1x4|hot1x1|hot2x4|vstrx3
Combined,114467,22.0,33.5,18.5,1,3,0,False,1,4,3,0,0,3,0,6,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx3
Combined,44679,22.0,33.5,18.5,1,4,1,False,1,3,3,0,0,4,0,4,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,draw_chain4|col1x3|hot1x1|hot2x3|vstrx4
Combined,334499,34.0,33.0,27.5,2,3,0,False,2,0,0,0,0,0,0,8,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot1|hidden3v|set_chain2|draw_chain3;boxed|cov4|hp_repeat3|vstr2|vstr3|mirror|hot1|perm2|hidden3v|set_chain2,set_chain2|draw_chain3|hot1x2
Combined,114799,22.0,33.0,19.5,1,2,0,False,0,4,2,0,0,5,0,5,straight|cov1|hp_repeat3|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot2x4|vstrx5
Combined,116799,22.0,33.0,18.5,1,3,0,False,1,4,3,0,0,2,0,6,boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|hp_repeat2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x4|vstrx2
Combined,167,17.0,32.5,17.5,1,5,1,False,1,3,3,0,0,3,0,6,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain5;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain5,draw_chain5|col1x3|hot1x1|hot2x3|vstrx3
Combined,33499,34.0,32.0,26.5,2,3,0,False,2,0,0,0,0,0,0,8,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot1|hidden3v|set_chain2|draw_chain3;straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot1|hidden3v|set_chain2,set_chain2|draw_chain3|hot1x2
Combined,33449,34.0,32.0,26.5,2,3,0,False,2,0,0,0,0,0,0,8,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot1|hidden3v|set_chain2|draw_chain3;boxed|cov4|hp_repeat3|vstr2|vstr3|mirror|hot1|perm2|hidden3v|set_chain2,set_chain2|draw_chain3|hot1x2
Combined,3349,33.0,30.5,25.0,2,3,0,False,2,0,0,0,0,0,0,8,straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot1|set_chain2|draw_chain3;straight|cov3|hp_repeat3|vstr2|vstr3|mirror|hot1|set_chain2,set_chain2|draw_chain3|hot1x2
Combined,11679,22.0,30.5,17.5,1,2,0,False,0,4,2,0,0,4,0,4,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2;straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain2,draw_chain2|col1x2|hot2x4|vstrx4
Combined,3799,30.0,30.0,20.0,3,3,0,False,4,0,0,0,0,1,0,11,straight|cov2|hp_repeat3|vstr2|hot1|vtrac_straight|set_chain3;straight|cov2|hp_repeat3|vstr2|hot1|set_chain3,set_chain3|draw_chain3|hot1x4|vstrx1
Combined,3344799,30.0,29.5,24.0,2,3,0,False,2,0,0,0,0,0,0,8,boxed|cov4|hp_repeat3|vstr2|mirror|hot1|perm3|set_chain2;boxed|cov4|hp_repeat3|vstr2|mirror|perm3|set_chain2,set_chain2|draw_chain3|hot1x2
Combined,3344,33.0,29.5,24.0,2,3,0,False,2,0,0,0,0,0,0,10,boxed|cov4|hp_repeat4|vstr2|vstr3|hot1|perm2|set_chain2;straight|cov3|hp_repeat3|vstr2|vstr3|hot1|set_chain2|draw_chain3,set_chain2|draw_chain3|hot1x2
Combined,3399,33.0,29.5,24.0,2,3,0,False,2,0,0,0,0,0,0,10,straight|cov3|hp_repeat3|vstr2|vstr3|hot1|set_chain2|draw_chain3;straight|cov3|hp_repeat4|vstr2|vstr3|hot1|set_chain2,set_chain2|draw_chain3|hot1x2
Combined,466,19.0,29.5,19.5,1,3,0,False,0,2,0,0,0,4,5,5,straight|cov2|hp_repeat3|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain3|hot2x2|vstrx4|dblmirrorx5
Combined,114699,19.0,29.5,18.5,1,3,0,False,1,2,3,0,0,3,0,3,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx3
Combined,299,31.0,29.5,18.0,3,4,0,False,0,0,0,0,0,1,10,10,straight|cov2|vstr2|double_mirror|vtrac_straight|set_chain3|draw_chain2;boxed|cov3|vstr2|perm2|double_mirror|set_chain3|draw_chain2,set_chain3|draw_chain4|vstrx1|dblmirrorx10
Combined,669,19.0,29.0,18.5,1,3,0,False,0,2,0,0,0,5,5,5,straight|cov2|hp_repeat2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3;straight|cov2|hp_repeat2|vstr2|hot2|hidden3v|double_mirror|vtrac_straight|draw_chain3,draw_chain3|hot2x2|vstrx5|dblmirrorx5
Combined,11467,22.0,28.5,17.5,1,3,0,False,1,2,3,0,0,3,0,3,straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain3;straight|cov1|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2|vstrx3
Combined,1144679,22.0,28.0,18.5,1,3,0,False,1,2,3,0,0,0,0,3,boxed|cov2|mirror|hot2|perm2|hidden3v|draw_chain3;boxed|cov2|mirror|hot2|perm2|hidden3v|draw_chain3,draw_chain3|col1x3|hot1x1|hot2x2
