area,col,combined.core,combined.first3_step,draw,method,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,own.core,own.first3_step,section,set,state
LS1,6,2677,1,Draw1,T,1,2,0,0,2677,1,Midday,Set1,Michigan4
LS1,5,556,3,Draw1,A,0,2,0,1,77,4,Midday,Set1,Michigan4
LS1,5,26,2,Draw1,B,0,0,0,0,677,2,Midday,Set1,Michigan4
LS1,5,6,2,Draw1,C,1,0,0,0,6,2,Midday,Set1,Michigan4
LS1,5,6,2,Draw1,D,0,0,0,1,57,3,Midday,Set1,Michigan4
LS1,5,67,3,Draw1,E,0,0,0,0,577,3,Midday,Set1,Michigan4
LS1,5,26,2,Draw1,T,0,0,0,0,6,2,Midday,Set1,Michigan4
LS1,7,566,3,Draw1,A,0,0,0,1,339,4,Evening,Set3,Michigan4
LS1,7,2668,2,Draw1,B,0,0,0,0,33669,2,Evening,Set3,Michigan4
LS1,7,66,2,Draw1,C,0,0,0,0,669,2,Evening,Set3,Michigan4
LS1,7,66,2,Draw1,D,0,0,0,0,3669,2,Evening,Set3,Michigan4
LS1,7,3667,3,Draw1,E,0,0,0,0,339,3,Evening,Set3,Michigan4
LS1,7,668,2,Draw1,T,0,0,0,0,669,2,Evening,Set3,Michigan4
LS1,6,566,2,Draw1,A,0,0,0,2,339,4,Evening,Set3,Michigan4
LS1,6,33669,1,Draw1,B,1,0,0,0,33669,1,Evening,Set3,Michigan4
LS1,6,33669,1,Draw1,C,1,0,0,0,33669,1,Evening,Set3,Michigan4
LS1,6,33669,1,Draw1,D,1,0,0,0,33669,1,Evening,Set3,Michigan4
LS1,6,3667,2,Draw1,E,0,0,0,0,3669,2,Evening,Set3,Michigan4
LS1,6,33669,1,Draw1,T,1,0,0,0,33669,1,Evening,Set3,Michigan4
LS1,5,3566,1,Draw1,A,1,0,0,0,3566,1,Evening,Set3,Michigan4
LS1,5,366,1,Draw1,B,1,0,0,0,366,1,Evening,Set3,Michigan4
LS1,5,366,1,Draw1,C,1,0,0,0,366,1,Evening,Set3,Michigan4
LS1,5,366,1,Draw1,D,1,0,0,0,366,1,Evening,Set3,Michigan4
LS1,5,3667,1,Draw1,E,1,0,0,0,3667,1,Evening,Set3,Michigan4
LS1,5,366,1,Draw1,T,1,0,0,0,366,1,Evening,Set3,Michigan4
LS1,7,45566,3,Draw1,A,0,1,0,1,3349,4,Evening,Set2,Michigan4
LS1,7,2466,2,Draw1,B,0,0,0,0,4669,2,Evening,Set2,Michigan4
LS1,7,66,2,Draw1,C,0,0,0,0,4669,2,Evening,Set2,Michigan4
LS1,7,66,2,Draw1,D,0,0,0,1,349,3,Evening,Set2,Michigan4
LS1,7,4667,3,Draw1,E,0,0,0,0,349,3,Evening,Set2,Michigan4
LS1,7,466,2,Draw1,T,0,1,0,0,4669,2,Evening,Set2,Michigan4
LS1,6,45566,2,Draw1,A,0,1,0,2,34,4,Evening,Set2,Michigan4
LS1,6,3466,1,Draw1,B,1,0,0,0,3466,1,Evening,Set2,Michigan4
LS1,6,3466,1,Draw1,C,1,0,0,0,3466,1,Evening,Set2,Michigan4
LS1,6,3466,1,Draw1,D,1,0,0,0,3466,1,Evening,Set2,Michigan4
LS1,6,667,2,Draw1,E,0,0,0,0,466,2,Evening,Set2,Michigan4
LS1,6,3466,1,Draw1,T,1,1,0,0,3466,1,Evening,Set2,Michigan4
LS1,5,45566,1,Draw1,A,1,1,0,0,45566,1,Evening,Set2,Michigan4
LS1,5,466,1,Draw1,B,1,0,0,0,466,1,Evening,Set2,Michigan4
LS1,5,466,1,Draw1,C,1,0,0,0,466,1,Evening,Set2,Michigan4
LS1,5,466,1,Draw1,D,1,0,0,0,466,1,Evening,Set2,Michigan4
LS1,5,4667,1,Draw1,E,1,0,0,0,4667,1,Evening,Set2,Michigan4
LS1,5,466,1,Draw1,T,1,1,0,0,466,1,Evening,Set2,Michigan4
LS1,7,15566,4,Draw1,A,0,1,0,0,34,4,Evening,Set1,Michigan4
LS1,7,1668,2,Draw1,B,0,0,0,1,34,3,Evening,Set1,Michigan4
LS1,7,166,2,Draw1,C,0,0,0,0,1466,2,Evening,Set1,Michigan4
LS1,7,166,2,Draw1,D,0,0,0,0,1466,2,Evening,Set1,Michigan4
LS1,7,166,3,Draw1,E,0,0,0,0,346,3,Evening,Set1,Michigan4
LS1,7,166,2,Draw1,T,0,1,0,0,1466,2,Evening,Set1,Michigan4
LS1,6,15566,4,Draw1,A,0,1,0,1,45566,3,Evening,Set1,Michigan4
LS1,6,166,2,Draw1,B,0,0,0,0,1466,2,Evening,Set1,Michigan4
LS1,6,166,2,Draw1,C,0,0,0,0,1466,2,Evening,Set1,Michigan4
LS1,6,166,2,Draw1,D,0,0,0,0,1466,2,Evening,Set1,Michigan4
LS1,6,1667,2,Draw1,E,0,0,0,0,1466,2,Evening,Set1,Michigan4
LS1,6,166,2,Draw1,T,0,1,0,0,1466,2,Evening,Set1,Michigan4
LS1,5,556,4,Draw1,A,0,1,0,0,4,4,Evening,Set1,Michigan4
LS1,5,6,2,Draw1,B,0,0,0,0,46,2,Evening,Set1,Michigan4
LS1,5,6,2,Draw1,C,0,0,0,0,46,2,Evening,Set1,Michigan4
LS1,5,6,2,Draw1,D,0,0,0,0,46,2,Evening,Set1,Michigan4
LS1,5,67,2,Draw1,E,0,0,0,0,46,2,Evening,Set1,Michigan4
LS1,5,46,2,Draw1,T,1,1,0,0,46,2,Evening,Set1,Michigan4
LS1,7,1556,7,Draw1,A,1,0,0,3,1556,4,Combined,Set3,Michigan4
LS1,7,146,3,Draw1,B,1,0,0,0,146,3,Combined,Set3,Michigan4
LS1,7,16,3,Draw1,C,1,0,0,1,16,2,Combined,Set3,Michigan4
LS1,7,16,3,Draw1,D,1,0,0,1,16,2,Combined,Set3,Michigan4
LS1,7,126,4,Draw1,E,0,0,0,0,16,4,Combined,Set3,Michigan4
LS1,7,146,3,Draw1,T,1,0,0,1,146,2,Combined,Set3,Michigan4
LS1,6,45,5,Draw1,A,1,0,0,2,45,3,Combined,Set3,Michigan4
LS1,6,489,2,Draw1,B,0,0,0,0,24,2,Combined,Set3,Michigan4
LS1,6,489,1,Draw1,C,1,0,0,0,489,1,Combined,Set3,Michigan4
LS1,6,489,1,Draw1,D,1,0,0,0,489,1,Combined,Set3,Michigan4
LS1,6,24,3,Draw1,E,0,0,0,1,247,2,Combined,Set3,Michigan4
LS1,6,489,1,Draw1,T,1,0,0,0,489,1,Combined,Set3,Michigan4
LS1,5,248,3,Draw1,A,1,0,0,1,248,2,Combined,Set3,Michigan4
LS1,5,489,2,Draw1,B,0,0,0,0,24,2,Combined,Set3,Michigan4
LS1,5,489,1,Draw1,C,1,0,0,0,489,1,Combined,Set3,Michigan4
LS1,5,489,1,Draw1,D,1,0,0,0,489,1,Combined,Set3,Michigan4
LS1,5,24,3,Draw1,E,0,0,0,1,247,2,Combined,Set3,Michigan4
LS1,5,489,1,Draw1,T,1,0,0,0,489,1,Combined,Set3,Michigan4
LS1,7,45,5,Draw1,A,1,0,0,2,45,3,Combined,Set2,Michigan4
LS1,7,48,3,Draw1,B,0,0,0,1,248,2,Combined,Set2,Michigan4
LS1,7,,3,Draw1,C,0,0,0,1,,2,Combined,Set2,Michigan4
LS1,7,,3,Draw1,D,0,0,0,1,,2,Combined,Set2,Michigan4
LS1,7,248,4,Draw1,E,0,0,0,0,9,4,Combined,Set2,Michigan4
LS1,7,48,3,Draw1,T,1,0,0,1,48,2,Combined,Set2,Michigan4
LS1,6,248,3,Draw1,A,1,0,0,1,248,2,Combined,Set2,Michigan4
LS1,6,48,3,Draw1,B,0,0,0,1,248,2,Combined,Set2,Michigan4
LS1,6,,3,Draw1,C,0,0,0,1,,2,Combined,Set2,Michigan4
LS1,6,,3,Draw1,D,0,0,0,1,,2,Combined,Set2,Michigan4
LS1,6,248,4,Draw1,E,0,0,0,0,9,4,Combined,Set2,Michigan4
LS1,6,48,3,Draw1,T,1,0,0,1,48,2,Combined,Set2,Michigan4
LS1,5,248,3,Draw1,A,1,0,0,1,248,2,Combined,Set2,Michigan4
LS1,5,48,3,Draw1,B,0,0,0,1,248,2,Combined,Set2,Michigan4
LS1,5,,3,Draw1,C,0,0,0,1,,2,Combined,Set2,Michigan4
LS1,5,,3,Draw1,D,0,0,0,1,,2,Combined,Set2,Michigan4
LS1,5,248,3,Draw1,E,0,0,0,0,47,3,Combined,Set2,Michigan4
LS1,5,48,3,Draw1,T,1,0,0,1,48,2,Combined,Set2,Michigan4
LS1,7,24488,3,Draw1,A,1,0,0,1,24488,2,Combined,Set1,Michigan4
LS1,7,4488,3,Draw1,B,0,0,0,1,24488,2,Combined,Set1,Michigan4
LS1,7,,3,Draw1,C,0,0,0,1,,2,Combined,Set1,Michigan4
LS1,7,48,3,Draw1,D,1,0,0,1,48,2,Combined,Set1,Michigan4
LS1,7,24488,4,Draw1,E,0,0,0,0,489,4,Combined,Set1,Michigan4
LS1,7,44,3,Draw1,T,1,0,0,1,44,2,Combined,Set1,Michigan4
LS1,6,24488,3,Draw1,A,1,0,0,1,24488,2,Combined,Set1,Michigan4
LS1,6,4488,3,Draw1,B,0,0,0,1,24488,2,Combined,Set1,Michigan4
LS1,6,,3,Draw1,C,0,0,0,1,,2,Combined,Set1,Michigan4
LS1,6,48,3,Draw1,D,1,0,0,1,48,2,Combined,Set1,Michigan4
LS1,6,24488,3,Draw1,E,0,0,0,0,4478,3,Combined,Set1,Michigan4
LS1,6,44,3,Draw1,T,1,0,0,1,44,2,Combined,Set1,Michigan4
LS1,5,44,5,Draw1,A,1,0,0,2,44,3,Combined,Set1,Michigan4
LS1,5,4488,3,Draw1,B,0,0,0,0,44,3,Combined,Set1,Michigan4
LS1,5,,3,Draw1,C,1,0,0,1,,2,Combined,Set1,Michigan4
LS1,5,48,3,Draw1,D,1,0,0,1,48,2,Combined,Set1,Michigan4
LS1,5,4488,3,Draw1,E,0,0,0,0,448,3,Combined,Set1,Michigan4
LS1,5,44,3,Draw1,T,1,0,0,1,44,2,Combined,Set1,Michigan4
LS2,3,2245,2,Draw4,A,0,2,0,0,577,2,Midday,Set1,Michigan4
LS2,3,224,2,Draw4,B,0,0,0,0,577,2,Midday,Set1,Michigan4
LS2,3,2277,1,Draw4,C,1,0,0,0,2277,1,Midday,Set1,Michigan4
LS2,3,2277,1,Draw4,D,1,0,0,0,2277,1,Midday,Set1,Michigan4
LS2,3,2247,2,Draw4,E,0,0,0,0,2577,2,Midday,Set1,Michigan4
LS2,3,2277,1,Draw4,T,1,2,0,0,2277,1,Midday,Set1,Michigan4
LS2,1,56,4,Draw6,A,0,2,0,0,7788,4,Midday,Set1,Michigan4
LS2,1,26,2,Draw6,B,0,0,0,1,577,3,Midday,Set1,Michigan4
LS2,1,6,2,Draw6,C,1,0,0,0,6,2,Midday,Set1,Michigan4
LS2,1,68,2,Draw6,D,0,0,0,0,67,2,Midday,Set1,Michigan4
LS2,1,67,3,Draw6,E,0,0,0,0,577,3,Midday,Set1,Michigan4
LS2,1,26,2,Draw6,T,0,0,0,0,6,2,Midday,Set1,Michigan4
LS2,3,445,3,Draw4,A,0,2,0,1,4459,2,Evening,Set1,Michigan4
LS2,3,244,2,Draw4,B,0,0,0,0,449,2,Evening,Set1,Michigan4
LS2,3,44889,1,Draw4,C,1,0,0,0,44889,1,Evening,Set1,Michigan4
LS2,3,44889,1,Draw4,D,1,0,0,0,44889,1,Evening,Set1,Michigan4
LS2,3,2448,2,Draw4,E,0,0,0,0,4489,2,Evening,Set1,Michigan4
LS2,3,44889,1,Draw4,T,1,2,0,0,44889,1,Evening,Set1,Michigan4
LS2,1,56,4,Draw6,A,0,2,0,2,44,6,Evening,Set1,Michigan4
LS2,1,446,3,Draw6,B,0,0,0,3,44,6,Evening,Set1,Michigan4
LS2,1,6,2,Draw6,C,0,0,0,1,4499,3,Evening,Set1,Michigan4
LS2,1,46,2,Draw6,D,0,0,0,4,4,6,Evening,Set1,Michigan4
LS2,1,49,5,Draw6,E,0,1,0,1,449,6,Evening,Set1,Michigan4
LS2,1,6,2,Draw6,T,0,2,0,1,4499,3,Evening,Set1,Michigan4
LS2,3,45566,5,Draw4,A,1,0,0,2,45566,3,Combined,Set1,Michigan4
LS2,3,466,3,Draw4,B,1,0,0,1,466,2,Combined,Set1,Michigan4
LS2,3,66,3,Draw4,C,1,0,0,1,66,2,Combined,Set1,Michigan4
LS2,3,66,3,Draw4,D,1,0,0,1,66,2,Combined,Set1,Michigan4
LS2,3,466,3,Draw4,E,1,0,0,1,466,2,Combined,Set1,Michigan4
LS2,3,466,3,Draw4,T,1,0,0,1,466,2,Combined,Set1,Michigan4
LS2,1,5566,9,Draw6,A,1,0,0,4,5566,5,Combined,Set1,Michigan4
LS2,1,1166,4,Draw6,B,1,0,0,0,1166,4,Combined,Set1,Michigan4
LS2,1,1166,3,Draw6,C,1,0,0,1,1166,2,Combined,Set1,Michigan4
LS2,1,1166,3,Draw6,D,1,0,0,1,1166,2,Combined,Set1,Michigan4
LS2,1,1166,4,Draw6,E,1,0,0,0,1166,4,Combined,Set1,Michigan4
LS2,1,1166,3,Draw6,T,1,0,0,1,1166,2,Combined,Set1,Michigan4
