area,col,degenerate.empty,dr.win_drop_digit,dr.win_drop_exact,dr.win_drop_vtrac,dr.win_exact,dr.win_family_exact,dr.win_family_vtrac,dr.win_final_value,dr.win_step_drop_exact,dr.win_step_drop_vtrac,dr.win_step_exact,dr.win_step_family_exact,dr.win_step_family_vtrac,dr.win_step_vtrac,dr.win_variant,dr.win_vtrac,dr.win_vtrac_local_index,draw,final.canon3,final.len_is1,final.len_is2,final.len_is3,final.value,final_3canon,method,method.agree_count,methods.core_agreement,methods.early_fraction,mode,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,perm.count,perm.density,post3_span,pre.core3_hint,pre.mirror_pair,pre.orig_unique,score,sec.consensus_any,sec.consensus_strong,sec.pairwise_jaccard,sec.time_to3_max,sec.time_to3_min,section,sequence.steps_kept,sequence.steps_total,set,set.linger,set.memory_strength,set.repeat_new_box,stability.order_cue,stability.survival_frac3,state,tail.exact_len3,tail.final_len,tail.final_unique,tail.unique2,tail.wobble,terminal.is_3value,terminal.len,terminal.len_is1,terminal.len_is2,terminal.len_is3,terminal.unique,terminal.unique_1,terminal.unique_2,time_to_3,time_to_3_fast,traj.early_terminal,traj.first3,traj.reduction_slope,traj.time_to_3,vtrac.hot_source,vtrac.set,vtrac.v_hot,xcol.agree_count
LS1,7,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,66,0,1,0,66,66,A,2,2,0.8333333333333334,own,0,2,0,0,1.0,0.5,3.0,0,1,7,100.0,0,0,0.2888888888888889,2,2,Midday,6,29,Set3,0,0,0,0.3333333333333333,0.42857142857142855,Florida4,0,2,1,1,0,1,2,0,1,0,1,1,0,2,1,1,2,2.0,2,derived_from_DR,2,1.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,A,2,2,0.8333333333333334,combined,0,2,0,0,0.0,0.0,10.0,0,1,7,69.71984126984127,0,0,0.19444444444444442,3,2,Midday,6,13,Set3,0,0,0,0.3333333333333333,0.42857142857142855,Florida4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.4,2,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,10.0,0,1,7,81.07936507936508,0,0,0.19444444444444442,2,2,Midday,8,13,Set3,0,0,0,0.25,0.42857142857142855,Florida4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.7142857142857142,2,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,B,2,2,0.8333333333333334,combined,0,0,0,0,0.0,0.0,4.0,0,1,7,72.74761904761903,0,0,0.39999999999999997,2,2,Midday,6,7,Set3,0,0,0,0.3333333333333333,0.42857142857142855,Florida4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2.4,2,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,3.0,0,1,7,82.8095238095238,0,0,0.3333333333333333,2,1,Midday,5,6,Set3,0,0,0,0.5,0.2857142857142857,Florida4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,1,2,3.0,2,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,C,2,2,0.8333333333333334,combined,0,0,0,0,0.0,0.0,1.0,0,1,7,78.34920634920634,0,0,0.5555555555555555,2,1,Midday,4,4,Set3,0,0,0,0.5,0.14285714285714285,Florida4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,4.0,2,derived_from_DR,,0.0,0
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,2,2,0.8333333333333334,own,0,0,0,0,0.0,0.0,10.0,0,1,7,80.99603174603175,0,0,0.17777777777777778,2,2,Midday,8,13,Set3,0,0,0,0.25,0.42857142857142855,Florida4,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,1.7142857142857142,2,derived_from_DR,,0.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,D,2,2,0.8333333333333334,combined,0,0,0,0,0.0,0.0,4.0,0,1,7,90.53730158730158,0,0,0.47222222222222215,2,2,Midday,6,7,Set3,0,0,0,0.3333333333333333,0.2857142857142857,Florida4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,2,2.4,2,derived_from_DR,,0.0,0
LS1,7,0,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,6,1,0,0,6,6,E,2,2,0.8333333333333334,own,0,1,0,0,1.0,0.5,14.0,0,1,7,100.0,0,0,0.13333333333333333,4,3,Midday,12,29,Set3,0,0,0,0.2,0.42857142857142855,Florida4,1,1,1,1,0,1,1,1,0,0,1,1,0,4,0,0,4,1.0,4,derived_from_DR,2,1.0,1
LS1,7,1,,0,0,0,0,0,,-1,-1,-1,-1,-1,-1,Midday,0,-1,Draw1,,0,0,0,,,E,2,2,0.8333333333333334,combined,0,1,0,0,0.0,0.0,8.0,0,1,7,67.82619047619048,0,0,0.16666666666666666,4,3,Midday,11,13,Set3,0,0,0,0.25,0.2857142857142857,Florida4,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,4,1.2,4,derived_from_DR,,0.0,1
