section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Combined,Set3,Draw1,3,10,4,1,0.0,1,1.0,True,True,True,False,True,True,True,2,1,2,1,1,1,0,1,022:1,022:4,8,1,0,0.0,2,1,2,4,1,1,0.5,1,2,0,0,0.0,23.5,36.0,1,False,False,174,702,True,True,True
Evening,Set1,Draw4,1,22,4,4,0.0,4,1.0,False,False,False,True,False,True,True,1,6,1,6,15,0,15,0,224679:1;2246:1;22469:1,922467:1;2246:1;92246:1,8,4,3,0.0,0,1,0,0,0,1,0.5,0,5,1,0,0.0,23.5,51.5,2,False,False,174,702,True,True,True
Evening,Set1,Draw1,7,10,4,2,0.0,4,0.0,True,False,False,False,False,False,False,2,4,2,4,0,0,0,0,077:1;225:1,770:2;522:1,8,4,1,0.0,0,0,2,0,0,0,0.0,1,5,1,1,0.0,23.0,36.0,2,True,False,174,702,True,True,True
Evening,Set1,Draw3,1,22,4,4,0.0,5,1.0,False,False,False,True,False,False,True,1,6,1,6,5,0,5,0,2246:1;22467:1;2467:1,2246:1;22467:1;2467:1,8,5,3,0.0,0,1,0,0,0,0,0.5,0,5,0,0,0.0,22.5,51.5,1,False,False,174,702,True,True,True
Combined,Set2,Draw1,6,10,4,2,0.0,4,0.0,True,False,False,False,False,False,True,2,1,2,1,4,0,0,0,2255:1;225:1;077:1,2255:2;225:2;770:2,8,4,1,0.0,0,0,2,0,0,0,0.5,1,2,1,1,0.0,20.5,36.0,2,True,False,174,702,True,True,True
Combined,Set3,Draw1,7,22,4,2,0.0,2,0.0,False,False,False,False,False,False,True,3,1,3,1,14,0,0,0,1477:1;2246:1;12249:1,4771:1;6224:1;92241:1,8,2,1,0.0,0,0,0,0,0,0,0.5,0,4,4,1,0.0,20.5,51.5,3,True,False,174,702,True,True,True
Combined,Set2,Draw1,7,10,4,2,0.0,4,0.0,True,False,False,False,False,False,True,2,1,2,1,3,0,0,0,077:1;2255:1;225:1,770:2;5522:1;522:1,8,4,1,0.0,0,0,2,0,0,0,0.5,1,2,1,1,0.0,20.5,36.0,2,True,False,174,702,True,True,True
Evening,Set1,Draw1,5,10,3,1,0.0,4,1.0,True,False,False,False,False,False,False,2,4,2,4,0,2,0,0,077:1;022:1,770:2;220:1,6,4,0,0.0,0,1,2,0,0,0,0.0,1,5,1,0,0.0,20.0,36.0,2,False,False,174,702,True,True,True
Evening,Set1,Draw1,6,10,3,1,0.0,4,0.0,True,False,False,False,False,False,False,2,4,2,4,0,0,0,0,077:1;022:1,770:2;220:1,6,4,0,0.0,0,0,2,0,0,0,0.0,1,5,1,1,0.0,20.0,36.0,2,True,False,174,702,True,True,True
Combined,Set2,Draw1,4,10,4,2,0.0,4,1.0,True,False,False,False,False,False,True,2,1,2,1,3,3,0,0,2255:1;225:1;022:1,5522:2;522:2;220:1,8,4,1,0.0,0,1,2,0,0,0,0.5,1,2,0,0,0.0,19.5,36.0,1,False,False,174,702,True,True,True
