state,area,section,set,draw,col,method,mode,earliest_exact_step,earliest_vtrac_step,earliest_drop_exact_step,earliest_drop_vtrac_step,earliest_family_exact_step,earliest_family_vtrac_step,final_value,final_vt_boxed,final_vt_straight,final_exact_match,final_vtrac_match,final_drop_exact_match,final_drop_vtrac_match,final_family_exact_match,final_family_vtrac_match,final_drop_digit,final_vtrac_local_index,match_types
PuertoRico4,LS1,Midday,Set2,Draw1,6,E,own,-1,-1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
PuertoRico4,LS1,Midday,Set2,Draw1,6,E,combined,-1,-1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,drop_vtrac
PuertoRico4,LS1,Midday,Set2,Draw1,5,E,own,-1,1,-1,1,-1,1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
PuertoRico4,LS1,Midday,Set2,Draw1,5,E,combined,-1,1,-1,1,-1,1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,family_vtrac,vtrac"
PuertoRico4,LS1,Midday,Set1,Draw1,6,E,own,-1,1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,vtrac"
PuertoRico4,LS1,Midday,Set1,Draw1,6,E,combined,-1,1,-1,1,-1,-1,,1,0,0,0,0,0,0,0,,-1,"drop_vtrac,vtrac"
PuertoRico4,LS1,Midday,Set1,Draw2,6,E,own,-1,1,-1,-1,-1,-1,,1,0,0,0,0,0,0,0,,-1,vtrac
PuertoRico4,LS1,Midday,Set1,Draw2,6,E,combined,-1,1,-1,-1,-1,-1,,1,0,0,0,0,0,0,0,,-1,vtrac
PuertoRico4,LS1,Midday,Set1,Draw3,3,A,own,-1,0,-1,-1,-1,-1,2233*,0,0,0,0,0,0,0,0,,63,vtrac
PuertoRico4,LS1,Midday,Set1,Draw3,3,A,combined,-1,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,vtrac
PuertoRico4,LS1,Midday,Set1,Draw3,3,B,own,-1,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,vtrac
PuertoRico4,LS1,Midday,Set1,Draw3,3,B,combined,-1,0,-1,-1,-1,-1,*,0,0,0,0,0,0,0,0,,-1,vtrac
