section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Midday,Set1,Draw1,3,0119,boxed,27.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,3,0,5,9011,2,9,False,8,5,2,0.0,3,0,0,2,0,0.0,1,0.0,0,2,4,2,5,0,False,boxed|cov4|hp_repeat5|vstr2|hot2|perm3|set_chain2|draw_chain5,0119,069,069,868,False,False,True
Combined,Set1,Draw1,3,688,boxed,26.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,6,886,2,23,True,8,6,1,0.0,3,0,0,2,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw1,2,688,boxed,26.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,6,886,2,23,True,8,6,1,0.0,3,0,0,2,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Midday,Set1,Draw1,4,0119,boxed,26.0,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,3,0,5,9011,2,9,False,8,5,2,0.0,3,0,0,1,0,0.0,1,0.0,0,2,4,2,5,0,False,boxed|cov4|hp_repeat5|vstr2|hot1|perm3|set_chain2|draw_chain5,0119,069,069,868,False,False,True
Combined,Set1,Draw1,5,688,boxed,25.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,6,886,2,23,True,8,6,1,0.0,3,0,0,1,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|hot1|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw1,4,688,boxed,25.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,6,886,2,23,True,8,6,1,0.0,3,0,0,1,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|hot1|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw2,2,688,boxed,25.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,2,2,0,5,886,2,23,True,8,5,1,0.0,3,0,0,2,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat5|vstr2|hot2|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw1,7,688,boxed,24.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2,0,6,886,2,23,True,8,6,1,0.0,3,0,0,0,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw1,6,688,boxed,24.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,0,2,0,6,886,2,23,True,8,6,1,0.0,3,0,0,0,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat6|vstr2|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw1,3,0699,straight,24.5,R4,False,False,False,False,False,False,False,False,False,2,1,0,5,9906,1,9,True,2,5,0,0.0,3,0,0,2,0,0.0,1,0.5,2,4,5,3,6,0,False,straight|cov1|hp_repeat5|hot2|hidden3v|vtrac_straight|set_chain3|draw_chain6,0699,069,069,868,False,False,True
Combined,Set1,Draw2,4,688,boxed,24.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,5,886,2,23,True,8,5,1,0.0,3,0,0,1,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat5|vstr2|hot1|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
Combined,Set1,Draw2,3,688,boxed,24.5,"R2,R4,R6,R8",False,True,False,False,False,False,False,False,False,1,2,0,5,886,2,23,True,8,5,1,0.0,3,0,0,1,0,0.0,0,0.5,0,0,5,1,6,1,True,boxed|cov4|hp_repeat5|vstr2|hot1|perm2|hidden3v|double_mirror|draw_chain6,688,688,069,868,True,False,True
