section,Set,Draw,Column,Canonical,type,score,rows,mirror,straight2,straight3,single_left,cons_full,cons_3v,cons_stub,dom_last,dom_pair,hot,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,orders_modal_value,orders_modal_rows,family_id,hidden3v,score_cov,score_hpr,score_perm,score_repeat,score_straight,score_single,score_cons,score_hot,score_mirror,score_dom,score_len,score_hidden,score_vtrac_straight,score_persistence_set,score_persistence_draw,persistence_set_count,persistence_draw_run,score_double_mirror,double_mirror,why,raw_canonical,family_canonical_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_exact_straight,is_vtrac_boxed
Evening,Set3,Draw1,3,033,straight,28.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,5,033,3,13,False,6,5,0,0.0,9,0,0,1,0,0.0,0,0.0,2,4,0,3,1,1,True,straight|cov3|hp_repeat5|vstr2|vstr3|hot1|double_mirror|vtrac_straight|set_chain3,033,358,281,835,False,False,True
Combined,Set1,Draw5,1,6788,boxed,26.5,"R2,R6,R8",False,False,False,False,False,False,False,True,False,2,3,0,3,8867,1,21,True,6,3,2,0.0,1,0,0,4,0,3.0,1,0.5,0,0,6,1,7,0,False,boxed|cov3|hp_repeat3|hot2|dom_last|perm3|hidden3v|draw_chain7,6788,128,281,835,False,False,True
Evening,Set3,Draw1,4,033,straight,26.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,5,033,3,13,False,6,5,0,0.0,9,0,0,1,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov3|hp_repeat5|vstr2|vstr3|hot1|double_mirror|set_chain3,033,358,281,835,False,False,True
Evening,Set3,Draw1,5,033,straight,25.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,0,1,0,5,033,3,13,False,6,5,0,0.0,9,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov3|hp_repeat5|vstr2|vstr3|double_mirror|set_chain3,033,358,281,835,False,False,True
Evening,Set2,Draw1,4,033,straight,25.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,4,033,3,13,False,6,4,0,0.0,9,0,0,1,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov3|hp_repeat4|vstr2|vstr3|hot1|double_mirror|set_chain3,033,358,281,835,False,False,True
Evening,Set1,Draw1,5,033,straight,25.0,"R2,R6,R8",False,True,True,False,False,False,False,False,False,1,1,0,3,033,3,13,False,6,3,0,0.0,9,0,0,1,0,0.0,0,0.0,0,4,1,3,2,1,True,straight|cov3|hp_repeat3|vstr2|vstr3|hot1|double_mirror|set_chain3|draw_chain2,033,358,281,835,False,False,True
Combined,Set1,Draw5,1,678,straight,22.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,3,867,1,21,True,2,3,0,0.0,3,0,0,4,0,0.0,0,0.5,2,2,6,2,7,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain7,678,128,281,835,False,False,True
Combined,Set1,Draw5,2,6788,boxed,21.5,"R2,R6,R8",False,False,False,False,False,False,False,False,False,2,3,0,3,8867,1,21,True,6,3,2,0.0,1,0,0,2,0,0.0,1,0.5,0,0,6,1,7,0,False,boxed|cov3|hp_repeat3|hot2|perm3|hidden3v|draw_chain7,6788,128,281,835,False,False,True
Combined,Set1,Draw5,2,678,straight,20.5,R2,False,False,False,False,False,False,False,False,False,2,1,0,3,867,1,21,True,2,3,0,0.0,3,0,0,2,0,0.0,0,0.5,2,2,6,2,7,0,False,straight|cov1|hp_repeat3|hot2|hidden3v|vtrac_straight|set_chain2|draw_chain7,678,128,281,835,False,False,True
Combined,Set1,Draw6,1,678,straight,19.5,R2,False,False,False,False,False,False,False,False,False,1,1,0,2,867,1,21,True,2,2,0,0.0,3,0,0,2,0,0.0,0,0.5,2,2,6,2,7,0,False,straight|cov1|hp_repeat2|hot1|hidden3v|vtrac_straight|set_chain2|draw_chain7,678,128,281,835,False,False,True
Combined,Set1,Draw5,3,678,straight,18.5,R2,False,False,False,False,False,False,False,False,False,0,1,0,3,867,1,21,True,2,3,0,0.0,3,0,0,0,0,0.0,0,0.5,2,2,6,2,7,0,False,straight|cov1|hp_repeat3|hidden3v|vtrac_straight|set_chain2|draw_chain7,678,128,281,835,False,False,True
Evening,Set1,Draw4,1,2368,straight,18.5,R8,True,False,False,False,False,False,False,False,False,2,1,0,2,8362,1,21,True,2,2,0,0.0,3,0,0,4,1,0.0,1,0.5,2,0,3,1,4,0,False,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,2368,128,281,835,False,False,True
Evening,Set1,Draw5,1,23688,straight,18.5,R8,True,False,False,False,False,False,False,False,False,2,1,0,2,88362,1,21,True,2,2,0,0.0,3,0,0,4,1,0.0,2,0.5,2,0,2,1,3,0,False,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain3,23688,128,281,835,False,False,True
Evening,Set1,Draw5,1,2368,straight,18.5,R8,True,False,False,False,False,False,False,False,False,2,1,0,2,8362,1,21,True,2,2,0,0.0,3,0,0,4,1,0.0,1,0.5,2,0,3,1,4,0,False,straight|cov1|hp_repeat2|mirror|hot2|hidden3v|vtrac_straight|draw_chain4,2368,128,281,835,False,False,True
Evening,Set2,Draw1,6,033,straight,18.0,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,4,033,2,13,False,4,4,0,0.0,5,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov2|hp_repeat4|vstr2|double_mirror|set_chain3,033,358,281,835,False,False,True
Evening,Set2,Draw1,5,033,straight,18.0,"R2,R8",False,True,False,False,False,False,False,False,False,0,1,0,4,033,2,13,False,4,4,0,0.0,5,0,0,0,0,0.0,0,0.0,0,4,0,3,1,1,True,straight|cov2|hp_repeat4|vstr2|double_mirror|set_chain3,033,358,281,835,False,False,True
