section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set3,Draw1,1,29,4,2,0.0,7,1.0,True,True,False,True,False,False,False,3,1,3,1,0,1,0,0,788:1,887:3,8,7,1,0.0,0,1,2,4,0,0,0.0,1,4,0,1,0.0,29.0,95.5,1,True,False,985,887,True,True,True
Evening,Set3,Draw1,4,29,4,1,0.0,7,1.0,True,True,False,False,False,False,False,3,1,3,1,0,2,0,0,788:1;288:1,887:3;882:1,8,7,0,0.0,0,1,2,4,0,0,0.0,1,4,1,1,0.0,29.0,95.5,2,True,False,985,887,True,True,True
Evening,Set3,Draw1,5,29,4,1,0.0,7,0.0,True,True,False,False,False,False,False,3,1,3,1,0,0,0,0,788:1;288:1,887:3;882:1,8,7,0,0.0,0,0,2,4,0,0,0.0,1,4,1,1,0.0,28.0,95.5,2,True,False,985,887,True,True,True
Evening,Set3,Draw1,3,29,3,1,0.0,7,1.0,True,True,False,False,False,True,False,3,1,3,1,0,1,0,0,788:1,887:3,6,7,0,0.0,0,1,2,4,0,1,0.0,1,4,0,1,0.0,27.0,95.5,1,True,False,985,887,True,True,True
Evening,Set2,Draw1,1,29,3,1,0.0,7,1.0,True,True,False,False,False,True,False,3,1,3,1,0,1,0,0,788:1,887:3,6,7,0,0.0,0,1,2,4,0,1,0.0,1,4,0,1,0.0,27.0,95.5,1,True,False,985,887,True,True,True
Evening,Set3,Draw1,2,29,3,1,0.0,7,1.0,True,True,False,False,False,True,False,3,1,3,1,0,1,0,0,788:1,887:3,6,7,0,0.0,0,1,2,4,0,1,0.0,1,4,0,1,0.0,27.0,95.5,1,True,False,985,887,True,True,True
Evening,Set2,Draw1,3,29,3,1,0.0,7,1.0,True,True,False,False,False,True,False,3,1,3,1,0,1,0,0,788:1,887:3,6,7,0,0.0,0,1,2,4,0,1,0.0,1,4,0,1,0.0,27.0,95.5,1,True,False,985,887,True,True,True
Evening,Set2,Draw1,2,29,3,1,0.0,7,1.0,True,True,False,False,False,True,False,3,1,3,1,0,1,0,0,788:1,887:3,6,7,0,0.0,0,1,2,4,0,1,0.0,1,4,0,1,0.0,27.0,95.5,1,True,False,985,887,True,True,True
Evening,Set1,Draw1,6,29,2,1,0.0,7,0.0,True,False,False,False,False,False,False,3,4,3,4,0,0,0,0,788:1,887:2,4,7,0,0.0,0,0,2,0,0,0,0.0,1,7,4,1,0.0,26.0,95.5,3,True,False,985,887,True,True,True
Evening,Set2,Draw1,4,29,3,1,0.0,7,1.0,True,True,False,False,False,False,False,3,1,3,1,0,1,0,0,788:1,887:3,6,7,0,0.0,0,1,2,4,0,0,0.0,1,4,0,1,0.0,26.0,95.5,1,True,False,985,887,True,True,True
