Set,Draw,RowType,7,6,5,4,3,2,1
Set3,Draw1,draw_data,725,243,955,618,708,469,681
Set3,Draw1,R2,92440113886,94011886,4011886,4018*,041*,001*,nan*
Set3,Draw1,R4,29068834411,90688411,0688411,0841*,041*,001*,nan*
Set3,Draw1,R6,68811093244,68811094,6881104,8104*,014*,001*,nan*
Set3,Draw1,R8,01198836244,01198864,0118864,0184*,014*,001*,nan*
Set2,Draw1,draw_data,243,955,618,708,469,681,795
Set2,Draw1,R2,94001138866,4001138866,4001386,40136*,013*,003*,003*
Set2,Draw1,R4,90066883411,0066883411,0068341,06341*,031*,003*,003*
Set2,Draw1,R6,66881100934,6688110034,6810034,61034*,103*,003*,003*
Set2,Draw1,R8,00119883664,0011883664,0018364,01364*,013*,003*,003*
Set1,Draw1,draw_data,955,618,708,469,681,795,910
Set1,Draw1,R2,940011388667,940013867,940136*,013*,003**,003**,003**
Set1,Draw1,R4,900668834711,900683471,906341*,031*,003**,003**,003**
Set1,Draw1,R6,668811700934,681700934,610934*,103*,003**,003**,003**
Set1,Draw1,R8,700119883664,700198364,019364*,013*,003**,003**,003**
Set1,Draw2,draw_data,N/A,618,708,469,681,795,910
Set1,Draw2,R2,N/A,92400138677,92401367,20137*,2037*,203**,023**
Set1,Draw2,R4,N/A,29006834771,29063471,20371*,2037*,203**,023**
Set1,Draw2,R6,N/A,68177009324,61709324,17032*,7032*,032**,032**
Set1,Draw2,R8,N/A,77001983624,70193624,70132*,7032*,032**,032**
Set1,Draw3,draw_data,N/A,N/A,708,469,681,795,910
Set1,Draw3,R2,N/A,N/A,92244013367,22401337,2240337*,224033**,22433**
Set1,Draw3,R4,N/A,N/A,22906334471,22033471,2203347*,220334**,22334**
Set1,Draw3,R6,N/A,N/A,61709332244,17033224,7033224*,033224**,33224**
Set1,Draw3,R8,N/A,N/A,70193362244,70133224,7033224*,033224**,33224**
Set1,Draw4,draw_data,N/A,N/A,N/A,469,681,795,910
Set1,Draw4,R2,N/A,N/A,N/A,55922401337,5592240337,5224033**,522433**
Set1,Draw4,R4,N/A,N/A,N/A,22559033471,2255903347,2250334**,225334**
Set1,Draw4,R6,N/A,N/A,N/A,17055933224,7055933224,0533224**,533224**
Set1,Draw4,R8,N/A,N/A,N/A,70193322455,7093322455,0332245**,332245**
Set1,Draw5,draw_data,N/A,N/A,N/A,N/A,681,795,910
Set1,Draw5,R2,N/A,N/A,N/A,N/A,55922401337,52240133**,522433**
Set1,Draw5,R4,N/A,N/A,N/A,N/A,22559033471,22503341**,225334**
Set1,Draw5,R6,N/A,N/A,N/A,N/A,17055933224,10533224**,533224**
Set1,Draw5,R8,N/A,N/A,N/A,N/A,70193322455,01332245**,332245**
Set1,Draw6,draw_data,N/A,N/A,N/A,N/A,N/A,795,910
Set1,Draw6,R2,N/A,N/A,N/A,N/A,N/A,52240013387,522403387*
Set1,Draw6,R4,N/A,N/A,N/A,N/A,N/A,22500833471,225083347*
Set1,Draw6,R6,N/A,N/A,N/A,N/A,N/A,81700533224,870533224*
Set1,Draw6,R8,N/A,N/A,N/A,N/A,N/A,70018332245,708332245*
Set1,Draw7,draw_data,N/A,N/A,N/A,N/A,N/A,N/A,910
Set1,Draw7,R2,N/A,N/A,N/A,N/A,N/A,N/A,52244033867
Set1,Draw7,R4,N/A,N/A,N/A,N/A,N/A,N/A,22506833447
Set1,Draw7,R6,N/A,N/A,N/A,N/A,N/A,N/A,68705332244
Set1,Draw7,R8,N/A,N/A,N/A,N/A,N/A,N/A,70833622445
