section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set2,Draw1,7,31,3,1,0.0,2,0.0,True,True,False,False,False,False,False,3,1,3,1,0,0,0,0,244:1;2499:1;299:1,244:3;9924:1;992:1,6,2,0,0.0,0,0,2,4,0,0,0.0,1,4,4,1,0.0,24.0,34.0,3,True,False,979,127,True,True,False
Midday,Set1,Draw1,7,31,4,1,0.0,4,0.0,True,True,False,False,False,False,False,1,4,1,4,0,0,0,0,244:1;22449:1;447:1,244:3;92244:2;447:1,8,4,0,0.0,0,0,2,4,0,0,0.0,1,3,1,1,0.0,24.0,34.0,2,True,False,979,127,True,True,False
Midday,Set1,Draw1,5,31,4,1,0.0,4,1.0,True,True,False,False,False,False,False,1,4,1,4,0,2,0,0,244:1;447:1,244:3;447:1,8,4,0,0.0,0,1,2,4,0,0,0.0,1,3,0,0,0.0,23.0,34.0,1,False,False,979,127,True,True,False
Midday,Set1,Draw1,6,31,4,1,0.0,4,0.0,True,True,False,False,False,False,False,1,4,1,4,0,0,0,0,244:1;447:1,244:3;447:1,8,4,0,0.0,0,0,2,4,0,0,0.0,1,3,0,1,0.0,23.0,34.0,1,True,False,979,127,True,True,False
Midday,Set1,Draw2,6,31,4,1,0.0,3,0.0,True,True,False,False,False,False,False,1,4,1,4,0,0,0,0,244:1;447:1,244:3;447:1,8,3,0,0.0,0,0,2,4,0,0,0.0,1,3,1,0,0.0,22.0,34.0,2,False,False,979,127,True,True,False
Evening,Set3,Draw1,6,31,3,1,0.0,3,0.0,True,True,False,False,False,False,False,3,1,3,1,0,0,0,0,244:1;2499:1;299:1,244:3;9924:1;992:1,6,3,0,0.0,0,0,2,4,0,0,0.0,1,4,1,1,0.0,22.0,34.0,2,True,False,979,127,True,True,False
Evening,Set3,Draw1,7,31,3,1,0.0,3,0.0,True,True,False,False,False,False,False,3,1,3,1,0,0,0,0,244:1;2499:1;299:1,244:3;9924:1;992:1,6,3,0,0.0,0,0,2,4,0,0,0.0,1,4,1,1,0.0,22.0,34.0,2,True,False,979,127,True,True,False
Midday,Set1,Draw1,4,31,3,1,0.0,4,1.0,True,True,False,False,False,False,False,1,4,1,4,0,1,0,0,244:1,244:3,6,4,0,0.0,0,1,2,4,0,0,0.0,1,3,0,0,0.0,21.0,34.0,1,False,False,979,127,True,True,False
Midday,Set1,Draw2,5,31,4,1,0.0,3,0.0,True,True,False,False,False,False,False,1,4,1,4,0,0,0,0,244:1;447:1,244:3;447:1,8,3,0,0.0,0,0,2,4,0,0,0.0,1,3,0,0,0.0,21.0,34.0,1,False,False,979,127,True,True,False
Combined,Set2,Draw1,7,31,3,1,0.0,1,0.0,True,True,False,False,False,False,True,2,1,2,1,3,0,0,0,244:1;2449:1;249:1,244:3;9244:1;924:1,6,1,0,0.0,0,0,2,4,0,0,0.5,1,2,4,0,0.0,20.5,34.0,3,False,False,979,127,True,True,False
Midday,Set1,Draw2,4,31,3,1,0.0,3,1.0,True,True,False,False,False,False,False,1,4,1,4,0,1,0,0,244:1,244:3,6,3,0,0.0,0,1,2,4,0,0,0.0,1,3,0,0,0.0,20.0,34.0,1,False,False,979,127,True,True,False
Midday,Set1,Draw3,5,31,4,1,0.0,2,0.0,True,True,False,False,False,False,False,1,4,1,4,0,0,0,0,244:1;447:1;4477:1,244:3;447:1;4477:1,8,2,0,0.0,0,0,2,4,0,0,0.0,1,3,0,0,0.0,20.0,34.0,1,False,False,979,127,True,True,False
Midday,Set1,Draw3,4,31,4,1,0.0,2,0.0,True,True,False,False,False,False,False,1,4,1,4,0,0,0,0,244:1;447:1,244:3;447:1,8,2,0,0.0,0,0,2,4,0,0,0.0,1,3,0,0,0.0,20.0,34.0,1,False,False,979,127,True,True,False
