state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Indiana4,2025-06-21,059,115,30,30,20,4,30,14,8,19,6,1,12,3,1,7,20.145,35.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Indiana4,2025-06-21,239,345,38,38,18,4,31,8,11,17,2,1,12,3,3,7,19.016,34.55,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Indiana4,2025-06-21,377,34,48,48,6,4,30,2,15,18,0,0,13,3,3,7,20.808,34.35,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Indiana4,2025-06-21,378,344,39,39,7,3,22,2,13,18,3,0,14,3,3,7,20.66,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Indiana4,2025-06-21,146,225,26,26,9,5,18,3,9,20,8,0,12,3,3,6,19.756,32.9,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical5,vt_only_lane,vt_straight"
Indiana4,2025-06-21,689,245,33,33,3,3,20,1,9,17,5,0,11,3,3,7,19.027,32.0,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Indiana4,2025-06-21,455,15,54,54,17,4,40,7,22,19,0,0,0,3,3,7,19.569,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Indiana4,2025-06-21,458,145,37,37,14,3,30,4,8,13,9,0,0,3,3,7,17.134,31.15,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Indiana4,2025-06-21,237,334,31,31,7,4,20,4,4,18,7,0,5,3,3,7,22.318,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Indiana4,2025-06-21,558,14,35,35,9,3,25,3,10,12,1,0,0,3,3,7,19.397,30.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Indiana4,2025-06-21,002,13,29,29,6,4,18,2,8,4,3,0,0,3,3,7,17.586,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Indiana4,2025-06-21,188,24,27,27,0,4,16,0,2,11,1,0,9,3,3,6,19.35,30.3,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Indiana4,2025-06-21,055,11,31,31,10,4,27,3,14,16,0,0,6,3,3,7,19.476,30.1,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
