section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,15,4,1,0.0,1,1.0,True,True,True,True,True,True,True,1,5,1,5,1,0,1,1,044:1,044:4,8,1,0,0.0,2,1,2,4,1,1,0.5,1,4,0,0,0.0,25.5,69.0,1,False,False
Combined,Set1,Draw1,2,34,4,2,0.0,4,1.0,True,True,False,False,False,False,True,3,4,3,4,1,0,1,0,448:1,844:3,8,4,1,0.0,0,1,2,4,0,0,0.5,1,7,1,1,0.0,30.5,76.5,2,True,False
Combined,Set1,Draw1,3,34,4,2,0.0,4,1.0,True,True,False,False,False,False,True,3,4,3,4,2,0,2,0,448:1;4488:1,844:3;8844:3,8,4,1,0.0,0,1,2,4,0,0,0.5,1,7,1,1,0.0,30.5,76.5,2,True,False
Combined,Set1,Draw1,3,33,4,2,0.0,3,1.0,True,True,False,False,False,False,False,3,4,3,4,0,0,1,0,488:1,884:3,8,3,1,0.0,0,1,2,4,0,0,0.0,1,7,0,1,0.0,28.0,58.0,1,True,False
Combined,Set1,Draw1,4,34,3,2,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,2,2,0,0,448:1;4488:1,844:2;8844:2,6,4,1,0.0,0,1,2,0,0,0,0.5,1,7,1,1,0.0,24.5,76.5,2,True,False
Combined,Set1,Draw1,4,15,3,2,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,1,1,0,0,445:1,544:2,6,4,1,0.0,0,1,2,0,0,0,0.5,1,7,0,1,0.0,23.5,69.0,1,True,False
Combined,Set1,Draw1,4,33,3,2,0.0,3,1.0,True,False,False,False,False,False,False,3,4,3,4,0,1,0,0,488:1,884:2,6,3,1,0.0,0,1,2,0,0,0,0.0,1,7,1,1,0.0,23.0,58.0,2,True,False
Combined,Set1,Draw1,4,14,4,4,0.0,2,1.0,False,False,False,False,False,False,True,3,2,3,2,4,4,0,0,44588:1;4458:1;4588:1,54488:1;5448:1;5884:1,8,2,3,0.0,0,1,0,0,0,0,0.5,0,5,0,1,0.0,20.5,34.5,1,True,False
Combined,Set1,Draw1,4,13,2,2,0.0,2,1.0,False,False,False,False,False,False,False,3,2,3,2,0,1,0,0,588:1,588:1,4,2,1,0.0,0,1,0,0,0,0,0.0,1,5,0,1,0.0,15.0,34.5,1,True,False
Combined,Set1,Draw1,5,5,4,1,0.0,3,1.0,True,True,False,False,False,False,True,2,3,2,3,2,2,0,0,559:1;455:1,559:3;455:1,8,3,0,0.0,0,1,2,4,0,0,0.5,1,4,1,1,0.0,25.5,56.0,2,True,False
Combined,Set1,Draw1,5,34,3,2,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,5,5,0,0,448:1;4488:1;44889:1,844:2;8844:2;98844:2,6,4,1,0.0,0,1,2,0,0,0,0.5,1,7,1,1,0.0,24.5,76.5,2,True,False
Combined,Set1,Draw1,5,33,3,2,0.0,3,1.0,True,False,False,False,False,False,False,3,4,3,4,0,2,0,0,488:1;889:1,884:2;988:2,6,3,1,0.0,0,1,2,0,0,0,0.0,1,7,1,1,0.0,23.0,58.0,2,True,False
Combined,Set1,Draw1,5,15,3,1,0.0,4,1.0,True,False,False,False,False,False,True,3,4,3,4,6,6,0,0,4459:1;44559:1;459:1,5944:2;55944:2;594:2,6,4,0,0.0,0,1,2,0,0,0,0.5,1,7,0,1,0.0,22.5,69.0,1,True,False
Combined,Set1,Draw1,5,14,4,4,0.0,2,1.0,False,False,False,False,False,False,True,3,2,3,2,15,15,0,0,4455889:1;445889:1;445589:1,5594488:1;594488:1;559448:1,8,2,3,0.0,0,1,0,0,0,0,0.5,0,5,0,1,0.0,20.5,34.5,1,True,False
Combined,Set1,Draw1,5,35,2,1,0.0,3,1.0,True,False,False,False,False,False,False,3,2,3,2,0,1,0,0,449:1,944:2,4,3,0,0.0,0,1,2,0,0,0,0.0,1,5,0,1,0.0,17.0,33.0,1,True,False
Combined,Set1,Draw1,5,13,1,1,0.0,2,1.0,False,False,False,False,False,False,False,3,2,3,2,0,1,0,0,588:1,885:1,2,2,0,0.0,0,1,0,0,0,0,0.0,1,5,0,0,0.0,11.0,34.5,1,False,False
Combined,Set1,Draw1,5,4,1,1,0.0,1,1.0,False,False,False,False,False,False,False,2,1,2,1,0,2,0,0,5588:1;558:1,8855:1;855:1,2,1,0,0.0,0,1,0,0,0,0,0.0,1,2,0,0,0.0,7.0,19.5,1,False,False
Combined,Set1,Draw1,6,23,4,3,0.0,2,0.0,True,False,False,False,False,False,False,3,5,3,5,0,0,0,0,688:1;3688:1;368:1,688:2;3886:1;836:1,8,2,2,0.0,0,0,2,0,0,0,0.0,1,8,1,1,0.0,25.0,48.0,2,True,False
Combined,Set1,Draw1,6,5,4,1,0.0,3,0.0,True,True,False,False,False,False,True,2,3,2,3,2,0,0,0,559:1;455:1,559:3;455:1,8,3,0,0.0,0,0,2,4,0,0,0.5,1,4,1,1,0.0,24.5,56.0,2,True,False
Combined,Set1,Draw1,6,34,3,2,0.0,2,0.0,True,False,False,False,False,False,True,3,3,3,3,4,0,0,0,344:1;3449:1;34489:1,344:2;9443:1;94438:1,6,2,1,0.0,0,0,2,0,0,0,0.5,1,6,1,1,0.0,20.5,76.5,2,True,False
Combined,Set1,Draw1,6,33,3,2,0.0,3,0.0,False,False,False,False,False,False,False,3,3,3,3,0,0,0,0,34488:1;889:1;3448:1,44388:1;988:1;4438:1,6,3,1,0.0,0,0,0,0,0,0,0.0,1,6,1,1,0.0,19.0,58.0,2,True,False
Combined,Set1,Draw1,6,24,3,3,0.0,2,0.0,False,False,False,False,False,False,True,3,3,3,3,11,0,0,0,344688:1;3446889:1;34688:1,443886:1;9443886:1;43886:1,6,2,2,0.0,0,0,0,0,0,0,0.5,0,6,1,1,0.0,18.5,45.5,2,True,False
Combined,Set1,Draw1,6,15,2,1,0.0,4,0.0,False,False,False,False,False,False,True,3,4,3,4,6,0,0,0,445:1;4459:1;44559:1,445:1;5944:1;55944:1,4,4,0,0.0,0,0,0,0,0,0,0.5,1,7,1,1,0.0,18.5,69.0,2,True,False
Combined,Set1,Draw1,6,32,3,2,0.0,2,0.0,True,False,False,False,False,False,False,3,2,3,2,0,0,0,0,388:1,883:2,6,2,1,0.0,0,0,2,0,0,0,0.0,1,5,0,1,0.0,18.0,33.0,1,True,False
Combined,Set1,Draw1,6,21,2,2,0.0,2,0.0,False,False,False,False,False,False,True,3,6,3,6,3,0,0,0,6788:1;678:1;36788:1,8867:1;867:1;38867:1,4,2,1,0.0,0,0,0,0,0,0,0.5,0,9,0,1,0.0,17.5,41.5,1,True,False
Combined,Set1,Draw1,6,31,1,1,0.0,2,0.0,False,False,False,False,False,False,True,3,7,3,7,1,0,0,0,447:1,447:1,2,2,0,0.0,0,0,0,0,0,0,0.5,1,10,0,1,0.0,16.5,87.0,1,True,False
Combined,Set1,Draw1,6,9,2,1,0.0,2,0.0,False,False,False,False,False,False,False,3,2,3,2,0,0,0,0,4456:1;44556:1;569:1,6445:1;64455:1;596:1,4,2,0,0.0,0,0,0,0,0,0,0.0,0,5,4,1,0.0,16.0,26.0,3,True,False
Combined,Set1,Draw1,6,25,1,1,0.0,2,0.0,False,False,False,False,False,False,True,3,5,3,5,1,0,0,0,446:1,644:1,2,2,0,0.0,0,0,0,0,0,0,0.5,1,8,1,1,0.0,15.5,88.0,2,True,False
Combined,Set1,Draw1,6,14,2,2,0.0,1,0.0,False,False,False,False,False,False,True,3,2,3,2,10,0,0,0,34455889:1;34459:1;344559:1,55944388:1;59443:1;559443:1,4,1,1,0.0,0,0,0,0,0,0,0.5,0,5,1,1,0.0,13.5,34.5,2,True,False
Combined,Set1,Draw1,6,30,2,1,0.0,2,0.0,False,False,False,False,False,False,False,3,3,3,3,0,0,0,0,344788:1;34478:1;3447:1,883447:1;83447:1;3447:1,4,2,0,0.0,0,0,0,0,0,0,0.0,0,6,0,1,0.0,13.0,35.5,1,True,False
Combined,Set1,Draw1,6,35,1,1,0.0,3,0.0,False,False,False,False,False,False,False,3,2,3,2,0,0,0,0,449:1,944:1,2,3,0,0.0,0,0,0,0,0,0,0.0,1,5,0,1,0.0,12.0,33.0,1,True,False
Combined,Set1,Draw1,6,29,1,1,0.0,1,0.0,False,False,False,False,False,False,False,3,4,3,4,0,0,0,0,788:1,887:1,2,1,0,0.0,0,0,0,0,0,0,0.0,1,7,0,1,0.0,12.0,40.0,1,True,False
Combined,Set1,Draw1,6,3,1,1,0.0,2,0.0,False,False,False,False,False,False,True,2,2,2,2,1,0,0,0,557:1,755:1,2,2,0,0.0,0,0,0,0,0,0,0.5,1,3,1,1,0.0,10.5,47.5,2,True,False
Combined,Set1,Draw1,6,11,1,1,0.0,1,0.0,False,False,False,False,False,False,False,3,3,3,3,0,0,0,0,5788:1;578:1;55788:1,8875:1;875:1;88755:1,2,1,0,0.0,0,0,0,0,0,0,0.0,0,6,0,1,0.0,10.0,33.0,1,True,False
