section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,2,11,4,3,0.0,3,1.0,True,False,False,False,False,False,False,1,3,1,3,0,0,1,0,028:1,208:2,8,3,2,0.0,0,1,2,0,0,0,0.0,0,2,0,0,0.0,18.0,31.5,1,False,False
Combined,Set1,Draw1,3,12,2,2,0.0,5,1.0,False,False,False,False,False,False,False,3,7,3,7,0,0,1,0,024:1,240:1,4,5,1,0.0,0,1,0,0,0,0,0.0,0,10,0,1,0.0,22.0,66.0,1,True,False
Combined,Set1,Draw1,3,11,3,3,0.0,3,1.0,False,False,False,False,False,False,False,1,3,1,3,0,0,1,0,028:1,208:1,6,3,2,0.0,0,1,0,0,0,0,0.0,0,2,0,0,0.0,14.0,31.5,1,False,False
Combined,Set1,Draw1,3,14,2,2,0.0,2,1.0,False,False,False,False,False,False,True,1,4,1,4,1,0,1,0,048:1,408:1,4,2,1,0.0,0,1,0,0,0,0,0.5,0,3,1,0,0.0,12.5,36.5,2,False,False
Combined,Set1,Draw1,3,30,1,1,0.0,2,1.0,False,False,False,False,False,True,False,1,1,1,1,0,0,1,0,248:1,824:1,2,2,0,0.0,0,1,0,0,0,1,0.0,0,0,1,0,0.0,7.0,43.0,2,False,False
Combined,Set1,Draw1,4,12,2,2,0.0,5,1.0,False,False,False,False,False,False,False,3,7,3,7,0,1,0,0,024:1,240:1,4,5,1,0.0,0,1,0,0,0,0,0.0,0,10,1,1,0.0,23.0,66.0,2,True,False
Combined,Set1,Draw1,4,8,3,2,0.0,4,1.0,True,False,False,False,False,False,False,2,4,2,4,0,1,0,0,018:1,018:2,6,4,1,0.0,0,1,2,0,0,0,0.0,0,5,1,0,0.0,20.0,44.0,2,False,False
Combined,Set1,Draw1,4,9,1,1,0.0,2,1.0,False,False,False,False,False,False,False,2,5,2,5,0,1,0,0,014:1,401:1,2,2,0,0.0,0,1,0,0,0,0,0.0,0,6,1,1,0.0,13.0,30.5,2,True,False
Combined,Set1,Draw1,4,14,1,1,0.0,2,1.0,False,False,False,False,False,False,True,1,4,1,4,1,1,0,0,048:1,084:1,2,2,0,0.0,0,1,0,0,0,0,0.5,0,3,4,0,0.0,12.5,36.5,3,False,False
Combined,Set1,Draw1,4,11,1,1,0.0,3,1.0,False,False,False,False,False,False,False,1,3,1,3,0,1,0,0,028:1,208:1,2,3,0,0.0,0,1,0,0,0,0,0.0,0,2,1,0,0.0,9.0,31.5,2,False,False
Combined,Set1,Draw1,4,24,1,1,0.0,4,1.0,False,False,False,False,False,False,False,1,1,1,1,0,1,0,0,148:1,841:1,2,4,0,0.0,0,1,0,0,0,0,0.0,0,0,1,0,0.0,8.0,50.5,2,False,False
Combined,Set1,Draw1,4,7,1,1,0.0,1,1.0,False,False,False,False,False,False,False,2,2,2,2,0,1,0,0,012:1,102:1,2,1,0,0.0,0,1,0,0,0,0,0.0,0,3,0,1,0.0,8.0,27.5,1,True,False
Combined,Set1,Draw1,4,30,1,1,0.0,2,1.0,False,False,False,False,False,False,False,1,1,1,1,0,1,0,0,248:1,824:1,2,2,0,0.0,0,1,0,0,0,0,0.0,0,0,1,0,0.0,6.0,43.0,2,False,False
Combined,Set1,Draw1,4,21,1,1,0.0,1,1.0,False,False,False,False,False,False,True,1,1,1,1,1,1,0,0,128:1,182:1,2,1,0,0.0,0,1,0,0,0,0,0.5,0,0,0,0,0.0,4.5,30.5,1,False,False
Combined,Set1,Draw1,5,12,3,2,0.0,5,1.0,True,False,False,False,False,False,False,3,7,3,7,0,3,0,0,024:1;245:1;0245:1,524:2;240:1;5240:1,6,5,1,0.0,0,1,2,0,0,0,0.0,0,10,1,1,0.0,27.0,66.0,2,True,False
Combined,Set1,Draw1,5,8,4,2,0.0,4,1.0,True,False,False,False,False,False,False,2,6,2,6,0,6,0,0,018:1;0168:1;068:1,018:2;0186:2;068:1,8,4,1,0.0,0,1,2,0,0,0,0.0,0,7,1,0,0.0,24.0,44.0,2,False,False
Combined,Set1,Draw1,5,18,3,2,0.0,3,1.0,True,False,False,False,False,False,True,1,3,1,3,1,1,0,0,168:1,186:2,6,3,1,0.0,0,1,2,0,0,0,0.5,0,2,0,0,0.0,15.5,43.0,1,False,False
Combined,Set1,Draw1,5,3,2,2,0.0,1,1.0,False,False,False,False,False,False,False,3,3,3,3,0,1,0,0,025:1,250:1,4,1,1,0.0,0,1,0,0,0,0,0.0,0,6,0,1,0.0,14.0,31.0,1,True,False
Combined,Set1,Draw1,5,9,1,1,0.0,2,1.0,False,False,False,False,False,False,False,2,5,2,5,0,1,0,0,014:1,401:1,2,2,0,0.0,0,1,0,0,0,0,0.0,0,6,1,1,0.0,13.0,30.5,2,True,False
Combined,Set1,Draw1,5,22,1,1,0.0,2,1.0,False,False,False,False,False,False,True,1,7,1,7,1,1,0,0,246:1,624:1,2,2,0,0.0,0,1,0,0,0,0,0.5,0,6,0,1,0.0,12.5,51.5,1,True,False
