state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
SouthCarolina4,2025-06-21,024,135,53,53,18,5,41,12,5,19,3,1,12,2,3,7,18.392,36.35,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical5,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,244,35,53,53,19,4,36,7,17,22,0,1,13,3,3,7,20.878,34.75,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_straight"
SouthCarolina4,2025-06-21,135,124,55,55,22,4,45,6,19,24,3,0,14,3,3,7,20.065,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,689,245,69,69,16,2,48,5,21,28,14,0,13,3,3,7,19.155,33.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,237,334,19,19,0,3,12,1,6,14,3,0,11,2,3,6,21.884,32.6,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,049,155,32,32,7,4,29,1,2,4,3,0,0,3,3,7,16.1,31.75,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,002,13,45,45,7,3,29,2,9,19,5,0,12,3,3,7,18.888,31.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,459,155,32,32,7,4,29,1,5,4,4,0,0,3,3,7,16.956,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,029,135,37,37,3,3,25,0,3,10,1,0,8,3,3,6,18.978,30.6,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,578,134,54,54,19,4,37,5,11,6,4,0,0,3,3,7,17.572,30.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,449,55,35,35,9,4,32,0,8,4,3,0,0,3,3,7,17.581,29.9,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,138,244,53,53,18,3,41,8,17,16,4,0,0,3,3,7,18.35,29.8,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,113,24,46,46,12,3,31,6,15,20,0,0,6,3,3,7,20.74,29.5,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_straight"
SouthCarolina4,2025-06-21,367,234,14,14,6,2,11,1,1,6,2,0,4,3,3,7,16.596,29.5,"col1,funnel_precol1,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,116,22,13,13,2,3,8,1,2,10,1,0,9,3,3,7,21.2,29.4,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,118,24,43,43,12,4,28,8,15,14,0,0,0,3,3,7,20.309,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
SouthCarolina4,2025-06-21,115,12,35,35,11,3,26,7,8,10,3,0,0,3,3,7,19.344,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,358,144,44,44,16,2,36,6,9,13,12,0,0,3,3,7,18.033,29.2,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,588,14,42,42,2,3,24,0,10,13,2,0,1,3,3,7,19.149,28.9,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,134,245,63,63,16,4,45,0,10,15,3,0,0,3,3,7,17.068,28.9,"funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,579,135,49,49,14,2,37,6,12,10,5,1,3,2,3,7,17.348,28.6,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
SouthCarolina4,2025-06-21,799,35,41,41,8,2,25,3,9,9,8,1,0,3,3,7,17.39,24.8,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vt_only_lane,vt_straight"
