area,col,combined.core,combined.first3_step,draw,method,mode.agree_core,mode.len_delta_abs,mode.only_one,mode.time_to3_delta_abs,own.core,own.first3_step,section,set,state
LS1,7,22447,2,Draw1,B,0,0,0,1,22449,3,Evening,Set3,Connecticut4
LS1,7,227,2,Draw1,C,0,0,0,1,449,3,Evening,Set3,Connecticut4
LS1,7,2247,2,Draw1,D,0,0,0,1,2449,3,Evening,Set3,Connecticut4
LS1,7,22447,3,Draw1,E,0,0,0,0,22449,3,Evening,Set3,Connecticut4
LS1,7,227,2,Draw1,T,0,0,0,1,449,3,Evening,Set3,Connecticut4
LS1,6,22447,2,Draw1,A,0,0,0,2,22449,4,Evening,Set3,Connecticut4
LS1,6,22447,2,Draw1,B,0,0,0,1,22449,3,Evening,Set3,Connecticut4
LS1,6,227,2,Draw1,C,0,0,0,1,449,3,Evening,Set3,Connecticut4
LS1,6,2247,2,Draw1,D,0,0,0,1,2449,3,Evening,Set3,Connecticut4
LS1,6,22447,2,Draw1,E,0,0,0,1,22449,3,Evening,Set3,Connecticut4
LS1,6,227,2,Draw1,T,0,0,0,1,449,3,Evening,Set3,Connecticut4
LS1,5,247,2,Draw1,A,0,0,0,2,249,4,Evening,Set3,Connecticut4
LS1,5,247,2,Draw1,B,0,0,0,1,249,3,Evening,Set3,Connecticut4
LS1,5,27,2,Draw1,C,0,0,0,1,49,3,Evening,Set3,Connecticut4
LS1,5,27,2,Draw1,D,0,0,0,1,49,3,Evening,Set3,Connecticut4
LS1,5,247,2,Draw1,E,0,0,0,1,249,3,Evening,Set3,Connecticut4
LS1,5,247,2,Draw1,T,0,0,0,1,249,3,Evening,Set3,Connecticut4
LS1,7,22447,2,Draw1,A,0,0,0,2,22449,4,Evening,Set2,Connecticut4
LS1,7,22447,2,Draw1,B,0,0,0,1,22449,3,Evening,Set2,Connecticut4
LS1,7,227,2,Draw1,C,0,0,0,1,449,3,Evening,Set2,Connecticut4
LS1,7,2247,2,Draw1,D,0,0,0,1,2449,3,Evening,Set2,Connecticut4
LS1,7,22447,3,Draw1,E,0,0,0,0,22449,3,Evening,Set2,Connecticut4
LS1,7,227,2,Draw1,T,0,0,0,1,449,3,Evening,Set2,Connecticut4
LS1,6,247,2,Draw1,A,0,0,0,2,249,4,Evening,Set2,Connecticut4
LS1,6,247,2,Draw1,B,0,0,0,1,249,3,Evening,Set2,Connecticut4
LS1,6,27,2,Draw1,C,0,0,0,1,49,3,Evening,Set2,Connecticut4
LS1,6,27,2,Draw1,D,0,0,0,1,49,3,Evening,Set2,Connecticut4
LS1,6,247,3,Draw1,E,0,0,0,0,249,3,Evening,Set2,Connecticut4
LS1,6,247,2,Draw1,T,0,0,0,1,249,3,Evening,Set2,Connecticut4
LS1,5,027,1,Draw1,A,1,0,0,0,027,1,Evening,Set2,Connecticut4
LS1,5,27,1,Draw1,B,1,0,0,0,27,1,Evening,Set2,Connecticut4
LS1,5,27,1,Draw1,C,1,0,0,0,27,1,Evening,Set2,Connecticut4
LS1,5,27,1,Draw1,D,1,0,0,0,27,1,Evening,Set2,Connecticut4
LS1,5,237,1,Draw1,E,1,0,0,0,237,1,Evening,Set2,Connecticut4
LS1,5,027,1,Draw1,T,1,0,0,0,027,1,Evening,Set2,Connecticut4
LS1,7,2477,2,Draw1,A,0,0,0,2,249,4,Evening,Set1,Connecticut4
LS1,7,2477,2,Draw1,B,0,0,0,1,249,3,Evening,Set1,Connecticut4
LS1,7,277,2,Draw1,C,0,0,0,1,49,3,Evening,Set1,Connecticut4
LS1,7,277,2,Draw1,D,0,0,0,1,049,3,Evening,Set1,Connecticut4
LS1,7,2477,3,Draw1,E,0,0,0,1,249,4,Evening,Set1,Connecticut4
LS1,7,277,2,Draw1,T,0,0,0,1,249,3,Evening,Set1,Connecticut4
LS1,6,00277,1,Draw1,A,1,0,0,0,00277,1,Evening,Set1,Connecticut4
LS1,6,277,1,Draw1,B,1,0,0,0,277,1,Evening,Set1,Connecticut4
LS1,6,277,1,Draw1,C,1,0,0,0,277,1,Evening,Set1,Connecticut4
LS1,6,0277,1,Draw1,D,1,0,0,0,0277,1,Evening,Set1,Connecticut4
LS1,6,277,2,Draw1,E,0,0,0,0,0277,2,Evening,Set1,Connecticut4
LS1,6,277,1,Draw1,T,1,0,0,0,277,1,Evening,Set1,Connecticut4
LS1,5,27,2,Draw1,A,0,0,0,1,02,3,Evening,Set1,Connecticut4
LS1,5,27,1,Draw1,B,1,0,0,0,27,1,Evening,Set1,Connecticut4
LS1,5,27,1,Draw1,C,1,0,0,0,27,1,Evening,Set1,Connecticut4
LS1,5,27,1,Draw1,D,1,0,0,0,27,1,Evening,Set1,Connecticut4
LS1,5,27,2,Draw1,E,1,0,0,0,27,2,Evening,Set1,Connecticut4
LS1,5,27,1,Draw1,T,1,0,0,0,27,1,Evening,Set1,Connecticut4
LS1,7,2247,5,Draw1,A,1,0,0,2,2247,3,Combined,Set3,Connecticut4
LS1,7,2247,2,Draw1,B,0,0,0,0,2267,2,Combined,Set3,Connecticut4
LS1,7,2247,1,Draw1,C,1,0,0,0,2247,1,Combined,Set3,Connecticut4
LS1,7,2247,1,Draw1,D,1,0,0,0,2247,1,Combined,Set3,Connecticut4
LS1,7,2267,3,Draw1,E,0,0,0,0,227,3,Combined,Set3,Connecticut4
LS1,7,2247,1,Draw1,T,1,0,0,0,2247,1,Combined,Set3,Connecticut4
LS1,6,2278,1,Draw1,A,1,0,0,0,2278,1,Combined,Set3,Connecticut4
LS1,6,2278,1,Draw1,B,1,0,0,0,2278,1,Combined,Set3,Connecticut4
LS1,6,227,1,Draw1,C,1,0,0,0,227,1,Combined,Set3,Connecticut4
LS1,6,227,1,Draw1,D,1,0,0,0,227,1,Combined,Set3,Connecticut4
LS1,6,2278,2,Draw1,E,0,0,0,1,227,3,Combined,Set3,Connecticut4
LS1,6,227,1,Draw1,T,1,0,0,0,227,1,Combined,Set3,Connecticut4
LS1,5,228,1,Draw1,A,1,0,0,0,228,1,Combined,Set3,Connecticut4
LS1,5,228,1,Draw1,B,1,0,0,0,228,1,Combined,Set3,Connecticut4
LS1,5,22,1,Draw1,C,1,0,0,0,22,1,Combined,Set3,Connecticut4
LS1,5,22,1,Draw1,D,1,0,0,0,22,1,Combined,Set3,Connecticut4
LS1,5,2238,1,Draw1,E,1,0,0,0,2238,1,Combined,Set3,Connecticut4
LS1,5,228,1,Draw1,T,1,0,0,0,228,1,Combined,Set3,Connecticut4
LS1,7,2247,3,Draw1,A,1,0,0,1,2247,2,Combined,Set2,Connecticut4
LS1,7,2247,2,Draw1,B,0,0,0,0,227,2,Combined,Set2,Connecticut4
LS1,7,2247,1,Draw1,C,1,0,0,0,2247,1,Combined,Set2,Connecticut4
LS1,7,2247,2,Draw1,D,0,0,0,0,227,2,Combined,Set2,Connecticut4
LS1,7,2278,3,Draw1,E,0,0,0,0,2237,3,Combined,Set2,Connecticut4
LS1,7,2247,1,Draw1,T,1,0,0,0,2247,1,Combined,Set2,Connecticut4
LS1,6,22488,1,Draw1,A,1,0,0,0,22488,1,Combined,Set2,Connecticut4
LS1,6,22488,1,Draw1,B,1,0,0,0,22488,1,Combined,Set2,Connecticut4
LS1,6,224,1,Draw1,C,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,6,2248,1,Draw1,D,1,0,0,0,2248,1,Combined,Set2,Connecticut4
LS1,6,22488,2,Draw1,E,0,0,0,0,2238,2,Combined,Set2,Connecticut4
LS1,6,224,1,Draw1,T,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,5,224,1,Draw1,A,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,5,224,1,Draw1,B,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,5,224,1,Draw1,C,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,5,224,1,Draw1,D,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,5,2234,1,Draw1,E,1,0,0,0,2234,1,Combined,Set2,Connecticut4
LS1,5,224,1,Draw1,T,1,0,0,0,224,1,Combined,Set2,Connecticut4
LS1,7,2246,3,Draw1,A,1,0,0,1,2246,2,Combined,Set1,Connecticut4
LS1,7,22499,2,Draw1,B,0,0,0,0,2246,2,Combined,Set1,Connecticut4
LS1,7,22499,1,Draw1,C,1,0,0,0,22499,1,Combined,Set1,Connecticut4
LS1,7,22499,2,Draw1,D,0,0,0,0,22,2,Combined,Set1,Connecticut4
LS1,7,224,4,Draw1,E,0,0,0,1,249,5,Combined,Set1,Connecticut4
LS1,7,22499,1,Draw1,T,1,0,0,0,22499,1,Combined,Set1,Connecticut4
LS1,6,2246,3,Draw1,A,1,0,0,1,2246,2,Combined,Set1,Connecticut4
LS1,6,22499,1,Draw1,B,1,0,0,0,22499,1,Combined,Set1,Connecticut4
LS1,6,22499,1,Draw1,C,1,0,0,0,22499,1,Combined,Set1,Connecticut4
LS1,6,22499,1,Draw1,D,1,0,0,0,22499,1,Combined,Set1,Connecticut4
LS1,6,22499,2,Draw1,E,0,0,0,0,2249,2,Combined,Set1,Connecticut4
LS1,6,22499,1,Draw1,T,1,0,0,0,22499,1,Combined,Set1,Connecticut4
LS1,5,224,5,Draw1,A,1,0,0,2,224,3,Combined,Set1,Connecticut4
LS1,5,224,3,Draw1,B,1,0,0,1,224,2,Combined,Set1,Connecticut4
LS1,5,22,3,Draw1,C,1,0,0,1,22,2,Combined,Set1,Connecticut4
LS1,5,22,3,Draw1,D,1,0,0,1,22,2,Combined,Set1,Connecticut4
LS1,5,224,4,Draw1,E,0,0,0,3,49,7,Combined,Set1,Connecticut4
LS1,5,22,3,Draw1,T,1,0,0,1,22,2,Combined,Set1,Connecticut4
LS2,3,22477,2,Draw4,A,0,4,0,2,223377,4,Midday,Set1,Connecticut4
LS2,3,2277,2,Draw4,B,1,2,0,0,2277,2,Midday,Set1,Connecticut4
LS2,3,12277,1,Draw4,C,1,0,0,0,12277,1,Midday,Set1,Connecticut4
LS2,3,2277,2,Draw4,D,0,1,0,0,22377,2,Midday,Set1,Connecticut4
LS2,3,2277,2,Draw4,E,0,3,0,0,22377,2,Midday,Set1,Connecticut4
LS2,3,12277,1,Draw4,T,1,2,0,0,12277,1,Midday,Set1,Connecticut4
LS2,1,224,6,Draw6,A,0,4,0,1,3377,7,Midday,Set1,Connecticut4
LS2,1,224,6,Draw6,B,0,2,0,2,2277,4,Midday,Set1,Connecticut4
LS2,1,2277,1,Draw6,C,1,0,0,0,2277,1,Midday,Set1,Connecticut4
LS2,1,2277,2,Draw6,D,1,1,0,1,2277,3,Midday,Set1,Connecticut4
LS2,1,227,7,Draw6,E,0,3,0,3,2277,4,Midday,Set1,Connecticut4
LS2,1,2277,1,Draw6,T,1,2,0,0,2277,1,Midday,Set1,Connecticut4
LS2,3,22466,2,Draw4,A,0,0,0,0,2249,2,Evening,Set1,Connecticut4
LS2,3,2249,1,Draw4,B,1,0,0,0,2249,1,Evening,Set1,Connecticut4
LS2,3,2249,1,Draw4,C,1,0,0,0,2249,1,Evening,Set1,Connecticut4
LS2,3,226,2,Draw4,D,0,0,0,0,2249,2,Evening,Set1,Connecticut4
LS2,3,2246,2,Draw4,E,0,0,0,0,2249,2,Evening,Set1,Connecticut4
LS2,3,2249,1,Draw4,T,1,0,0,0,2249,1,Evening,Set1,Connecticut4
LS2,1,2244,3,Draw6,A,0,0,0,3,22,6,Evening,Set1,Connecticut4
LS2,1,2244,2,Draw6,B,0,0,0,2,4499,4,Evening,Set1,Connecticut4
LS2,1,22,2,Draw6,C,0,0,0,1,4499,3,Evening,Set1,Connecticut4
LS2,1,224,2,Draw6,D,0,0,0,2,4499,4,Evening,Set1,Connecticut4
LS2,1,449,7,Draw6,E,0,0,0,3,4499,4,Evening,Set1,Connecticut4
LS2,1,22,2,Draw6,T,0,0,0,1,4499,3,Evening,Set1,Connecticut4
LS2,3,22447,3,Draw4,A,1,0,0,1,22447,2,Combined,Set1,Connecticut4
LS2,3,22447,3,Draw4,B,1,0,0,1,22447,2,Combined,Set1,Connecticut4
LS2,3,227,3,Draw4,C,1,0,0,1,227,2,Combined,Set1,Connecticut4
LS2,3,2247,3,Draw4,D,1,0,0,1,2247,2,Combined,Set1,Connecticut4
LS2,3,22447,4,Draw4,E,0,0,0,1,22449,5,Combined,Set1,Connecticut4
LS2,3,227,3,Draw4,T,1,0,0,1,227,2,Combined,Set1,Connecticut4
LS2,1,2244,9,Draw6,A,1,0,0,4,2244,5,Combined,Set1,Connecticut4
LS2,1,2277,4,Draw6,B,0,0,0,1,2244,5,Combined,Set1,Connecticut4
LS2,1,2277,3,Draw6,C,1,0,0,1,2277,2,Combined,Set1,Connecticut4
LS2,1,2277,4,Draw6,D,0,0,0,1,24,5,Combined,Set1,Connecticut4
LS2,1,224,10,Draw6,E,0,0,0,3,2244,7,Combined,Set1,Connecticut4
LS2,1,2277,3,Draw6,T,1,0,0,1,2277,2,Combined,Set1,Connecticut4
