section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v
Combined,Set1,Draw1,1,23,3,2,0.0,7,1.0,True,False,False,False,False,False,True,1,7,1,7,1,0,1,0,336:1,336:2,6,7,1,0.0,0,1,2,0,0,0,0.5,1,6,0,0,0.0,24.5,81.0,1,False,False
Combined,Set1,Draw1,1,13,3,1,0.0,3,1.0,True,True,False,False,False,True,True,1,5,1,5,1,0,1,0,033:1,033:3,6,3,0,0.0,0,1,2,4,0,1,0.5,1,4,0,0,0.0,22.5,74.0,1,False,False
Combined,Set1,Draw1,1,8,4,3,0.0,3,1.0,True,False,False,True,False,False,True,3,2,3,2,2,0,2,0,0336:1;036:1,0336:2;063:1,8,3,2,0.0,0,1,2,0,0,0,0.5,0,5,0,1,0.0,22.5,73.5,1,True,False
Combined,Set1,Draw1,2,8,4,3,0.0,6,1.0,True,False,False,False,False,True,True,3,7,3,7,6,0,6,0,013:1;0133:1;01336:1,013:2;0133:2;01336:2,8,6,2,0.0,0,1,2,0,0,1,0.5,0,10,0,1,0.0,31.5,73.5,1,True,False
Combined,Set1,Draw1,2,23,3,2,0.0,7,1.0,True,False,False,False,False,False,True,1,7,1,7,2,0,2,0,336:1;133:1,336:2;133:2,6,7,1,0.0,0,1,2,0,0,0,0.5,1,6,0,0,0.0,24.5,81.0,1,False,False
Combined,Set1,Draw1,2,18,3,2,0.0,2,1.0,True,False,False,False,False,False,True,1,2,1,2,1,0,1,0,1336:1,1336:2,6,2,1,0.0,0,1,2,0,0,0,0.5,0,1,0,1,0.0,14.5,64.0,1,True,False
Combined,Set1,Draw1,2,13,1,1,0.0,3,1.0,False,False,False,False,False,True,True,1,5,1,5,1,0,1,0,033:1,033:1,2,3,0,0.0,0,1,0,0,0,1,0.5,1,4,0,0,0.0,12.5,74.0,1,False,False
Combined,Set1,Draw1,2,6,1,1,0.0,2,1.0,False,False,False,False,False,True,False,3,2,3,2,0,0,1,0,016:1,610:1,2,2,0,0.0,0,1,0,0,0,1,0.0,0,5,0,1,0.0,12.0,51.0,1,True,False
Combined,Set1,Draw1,3,8,4,3,0.0,6,1.0,True,False,False,False,False,True,True,3,7,3,7,6,0,6,0,013:1;0133:1;01336:1,013:2;0133:2;01336:2,8,6,2,0.0,0,1,2,0,0,1,0.5,0,10,0,1,0.0,31.5,73.5,1,True,False
Combined,Set1,Draw1,3,23,3,2,0.0,7,1.0,True,False,False,False,False,False,True,1,7,1,7,2,0,2,0,336:1;133:1,336:2;133:2,6,7,1,0.0,0,1,2,0,0,0,0.5,1,6,0,1,0.0,25.5,81.0,1,True,False
