section,Set,Draw,Column,family_id,rows_cov,perm_count_in_box,repeat_extras_in_box,horizontal_persistence_repeat,hot_density,any_straight2,any_straight3,any_consensus,any_dom_last,any_doubles_support,any_vtrac_straight,any_hidden3v,max_persistence_set,max_persistence_draw,persistence_set_count,persistence_draw_run,hidden3v_hits,hot1_count,hot2_count,consensus_hits,top_canonicals,top_modal_orders,fam_cov,fam_hpr,fam_perm,fam_repeat,fam_cons,fam_hot,fam_straight2,fam_straight3,fam_doubles,fam_vtrac,fam_hidden,fam_double_mirror,fam_persistence,fam_section_bonus,fam_progression_bonus,fam_last_remaining_bonus,family_score,best_compound_score,section_count,progression_flag,last_remaining_3v,winner_literal_midday,winner_literal_evening,is_exact_boxed,is_vtrac_boxed,is_exact_straight
Evening,Set3,Draw1,7,25,3,1,0.0,5,0.0,True,False,False,False,False,False,True,3,1,3,1,3,0,0,0,199:1;144:1;699:1,441:2;199:1;996:1,6,5,0,0.0,0,0,2,0,0,0,0.5,1,4,4,1,0.0,23.5,48.5,3,True,False,669,919,True,True,True
Evening,Set1,Draw1,5,25,3,1,0.0,3,1.0,True,False,False,False,False,False,True,3,5,3,5,3,3,0,0,199:1;1499:1;149:1,199:2;9941:1;941:1,6,3,0,0.0,0,1,2,0,0,0,0.5,1,8,0,1,0.0,22.5,48.5,1,True,False,669,919,True,True,True
Evening,Set3,Draw1,3,25,3,1,0.0,5,1.0,True,False,False,False,False,True,True,3,1,3,1,3,3,0,0,199:1;1499:1;149:1,199:2;9941:1;941:1,6,5,0,0.0,0,1,2,0,0,1,0.5,1,4,0,0,0.0,20.5,48.5,1,False,False,669,919,True,True,True
Evening,Set2,Draw1,4,25,3,1,0.0,4,1.0,True,False,False,False,False,False,True,3,1,3,1,3,3,0,0,199:1;1499:1;149:1,199:2;9941:1;941:1,6,4,0,0.0,0,1,2,0,0,0,0.5,1,4,1,1,0.0,20.5,48.5,2,True,False,669,919,True,True,True
Evening,Set3,Draw1,4,25,3,1,0.0,5,1.0,True,False,False,False,False,False,True,3,1,3,1,3,3,0,0,199:1;1499:1;149:1,199:2;9941:1;941:1,6,5,0,0.0,0,1,2,0,0,0,0.5,1,4,0,1,0.0,20.5,48.5,1,True,False,669,919,True,True,True
Midday,Set2,Draw1,7,19,2,1,0.0,6,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,466:1;1669:1;169:1,664:1;1966:1;196:1,4,6,0,0.0,0,0,0,0,0,0,0.0,1,4,4,1,0.0,20.0,43.0,3,True,False,669,919,True,True,True
Evening,Set3,Draw1,5,25,3,1,0.0,5,0.0,True,False,False,False,False,False,True,3,1,3,1,3,0,0,0,199:1;1499:1;149:1,199:2;9941:1;941:1,6,5,0,0.0,0,0,2,0,0,0,0.5,1,4,0,1,0.0,19.5,48.5,1,True,False,669,919,True,True,True
Evening,Set3,Draw1,6,19,4,1,0.0,2,0.0,True,False,False,False,False,False,True,2,1,2,1,3,0,0,0,119:1;1199:1;114:1,119:2;1199:2;411:2,8,2,0,0.0,0,0,2,0,0,0,0.5,1,2,4,0,0.0,19.5,43.0,3,False,False,669,919,True,True,True
Midday,Set3,Draw1,7,19,2,1,0.0,5,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,466:1;116699:1;669:1,664:1;119966:1;966:1,4,5,0,0.0,0,0,0,0,0,0,0.0,1,4,4,1,0.0,19.0,43.0,3,True,False,669,919,True,True,True
Midday,Set3,Draw1,6,19,2,1,0.0,5,0.0,False,False,False,False,False,False,False,3,1,3,1,0,0,0,0,466:1;1669:1;669:1,664:1;1966:1;966:1,4,5,0,0.0,0,0,0,0,0,0,0.0,1,4,4,1,0.0,19.0,43.0,3,True,False,669,919,True,True,True
